"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,0.7184,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,0.80563,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,0.77171,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,0.67731,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,0.69513,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2016","2016","PC","Percentage","0","Units",,,0.67201,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,4.34214,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,4.10672,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,3.93016,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,3.87785,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,4.34868,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,4.16558,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,3.65603,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,3.75222,"E","Estimated value"
"SVK","Slovak Republic","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,3.62739,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,31.82943,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,32.5034,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,32.04269,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,32.58258,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,33.60748,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,29.10588,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,29.61893,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,31.82943,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,32.5034,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,32.04269,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,32.58258,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,33.60748,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,29.10588,"E","Estimated value"
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,29.61893,"E","Estimated value"
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,1.44487,"E","Estimated value"
"SWE","Sweden","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,1.55889,"E","Estimated value"
"CHE","Switzerland","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,3.82698,"E","Estimated value"
"CHE","Switzerland","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,5.0339,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,17.92915,"B","Break"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,19.26163,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,20.04097,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,21.55783,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,22.18137,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,18.47318,"B","Break"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,19.84609,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,20.64908,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,22.21196,"E","Estimated value"
"TUR","Turkey","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,22.85442,"E","Estimated value"
"USA","United States","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,19.75495,"E","Estimated value"
"USA","United States","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,19.89949,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,13.00162,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,11.24173,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,14.9186,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,15.17679,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,13.20945,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,14.15575,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,13.96338,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,13.08288,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2016","2016","PC","Percentage","0","Units",,,14.22403,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,13.00162,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,11.24173,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,14.9186,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,15.17679,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,13.20945,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,14.15575,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,13.96338,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,13.08288,"E","Estimated value"
"EST","Estonia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,14.22403,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,56.36042,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,46.39576,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,47.34982,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,44.73499,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,46.57244,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,45.79506,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,44.91166,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,40.45937,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,81.37755,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,66.98979,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,68.36735,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,64.59184,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,67.2449,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,66.12244,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,64.84694,"E","Estimated value"
"ISR","Israel","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,58.41837,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,3.24068,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,2.93843,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,2.88234,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,2.65175,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,2.43394,"B","Break"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,2.78418,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,3.04602,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,2.78917,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2016","2016","PC","Percentage","0","Units",,,2.75573,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,5.5926,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,5.07098,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,4.97419,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,4.57625,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,4.20037,"B","Break"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,4.8048,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,5.25667,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,4.8134,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,4.7557,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,4.97369,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,4.93436,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,4.92364,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,4.57923,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,4.89444,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,4.68678,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,5.17262,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,5.13172,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,5.12056,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,4.76238,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,5.0902,"E","Estimated value"
"GBR-ENGWLS","England and Wales","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,4.87423,"E","Estimated value"
"CHE","Switzerland","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,160.12,"E","Estimated value"
"CHE","Switzerland","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,135.6,"E","Estimated value"
"CHE","Switzerland","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,592,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,833.4166,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,831.2965,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,823.9243,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,818.3104,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,819.4921,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,815.3415,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,814.4874,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,809.1644,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,804.494,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,9.70785,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,9.71371,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,9.75752,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,9.74737,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,9.74471,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,9.74471,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,9.74471,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,9.74471,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2016","2016","PC","Percentage","0","Units",,,9.74471,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,10.37734,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,10.3836,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,10.43043,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,10.41958,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,10.41674,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,10.41674,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,10.41674,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,10.41674,"E","Estimated value"
"OECD","OECD - Total","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,10.41674,"E","Estimated value"
"USA","United States","SURFACE","Fresh surface water","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,10514.54904,,
"CHN","China (People's Republic of)","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,479640,,
"CHN","China (People's Republic of)","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,483947,,
"CHN","China (People's Republic of)","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,486160,,
"CHN","China (People's Republic of)","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,495330,,
"CHN","China (People's Republic of)","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,495280,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,38268,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,41549,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,44830,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,48111,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,51392,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,227.73309,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,394.814,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,275.162,,
