,index,Country Code,Country,Domain,Year,"Tax revenue, millions USD 2010 PPP",Flag Codes,Flags
393,2329,BEL,Belgium,Total,2005,10246.692648173,B,Break
394,2330,BEL,Belgium,Total,2006,9460.1443677355,A,Actual value
395,2331,BEL,Belgium,Total,2007,9518.5149697896,I,Incomplete data
396,2332,BEL,Belgium,Total,2008,9236.383348407,B; I,Break; Incomplete data
397,2333,BEL,Belgium,Total,2009,9268.9379926535,E; I,Estimated value; Incomplete data
398,2334,BEL,Belgium,Total,2010,9587.447186355,E; I,Estimated value; Incomplete data
399,2335,BEL,Belgium,Total,2011,9960.553133650601,E; I,Estimated value; Incomplete data
400,2336,BEL,Belgium,Total,2012,9494.5204652884,E; I,Estimated value; Incomplete data
401,2337,BEL,Belgium,Total,2013,8903.0220323133,E; B; I,Estimated value; Break; Incomplete data
402,2338,BEL,Belgium,Total,2014,8951.8446030999,E; B; I,Estimated value; Break; Incomplete data
403,2444,BEL,Belgium,Energy,1994,4741.2021960327,I,Incomplete data
404,2445,BEL,Belgium,Energy,1995,4721.4506432446005,I,Incomplete data
405,2446,BEL,Belgium,Energy,1996,5003.824348293901,I,Incomplete data
406,2447,BEL,Belgium,Energy,1997,5150.8885470235,I,Incomplete data
407,2448,BEL,Belgium,Energy,1998,5191.9628910317,I,Incomplete data
408,2449,BEL,Belgium,Energy,1999,5188.9911565545,I,Incomplete data
409,2450,BEL,Belgium,Energy,2000,5106.4193331104,I,Incomplete data
410,2451,BEL,Belgium,Energy,2001,5027.6093403788,I,Incomplete data
411,2452,BEL,Belgium,Energy,2002,4987.9702923988,I,Incomplete data
412,2453,BEL,Belgium,Energy,2003,5193.6415789723,I,Incomplete data
413,2454,BEL,Belgium,Energy,2004,5635.3755902825,I,Incomplete data
414,2455,BEL,Belgium,Energy,2005,5735.9126239387,B,Break
415,2456,BEL,Belgium,Energy,2006,5308.4130342292,A,Actual value
416,2457,BEL,Belgium,Energy,2007,5424.8613800734,A,Actual value
417,2458,BEL,Belgium,Energy,2008,5350.7506695931,A,Actual value
418,2459,BEL,Belgium,Energy,2009,5354.0415688654,A,Actual value
419,2460,BEL,Belgium,Energy,2010,5709.9405174203,A,Actual value
420,2461,BEL,Belgium,Energy,2011,5886.4237846563,A,Actual value
421,2462,BEL,Belgium,Energy,2012,5628.2995220873,A,Actual value
422,2463,BEL,Belgium,Energy,2013,5208.4185875199,E,Estimated value
423,2464,BEL,Belgium,Energy,2014,5334.1963879389,E,Estimated value
424,2570,BEL,Belgium,Motor vehicles and transport,1994,2249.3121179976,A,Actual value
425,2571,BEL,Belgium,Motor vehicles and transport,1995,2489.8572405796,A,Actual value
426,2572,BEL,Belgium,Motor vehicles and transport,1996,3200.2621425274,A,Actual value
427,2573,BEL,Belgium,Motor vehicles and transport,1997,3293.3053381166997,A,Actual value
428,2574,BEL,Belgium,Motor vehicles and transport,1998,3224.1178810802003,A,Actual value
429,2575,BEL,Belgium,Motor vehicles and transport,1999,3543.3489808003997,A,Actual value
430,2576,BEL,Belgium,Motor vehicles and transport,2000,3319.9095165137,A,Actual value
431,2577,BEL,Belgium,Motor vehicles and transport,2001,3538.8133804575,A,Actual value
432,2578,BEL,Belgium,Motor vehicles and transport,2002,3589.1063748262,A,Actual value
433,2579,BEL,Belgium,Motor vehicles and transport,2003,3609.9846560239002,A,Actual value
434,2580,BEL,Belgium,Motor vehicles and transport,2004,3602.5825115787,A,Actual value
435,2581,BEL,Belgium,Motor vehicles and transport,2005,3706.4140677872997,A,Actual value
436,2582,BEL,Belgium,Motor vehicles and transport,2006,3474.0556112271,A,Actual value
437,2583,BEL,Belgium,Motor vehicles and transport,2007,3442.4101866511,A,Actual value
438,2584,BEL,Belgium,Motor vehicles and transport,2008,3219.7683371722997,B; I,Break; Incomplete data
439,2585,BEL,Belgium,Motor vehicles and transport,2009,3304.5688296044,I,Incomplete data
440,2586,BEL,Belgium,Motor vehicles and transport,2010,3261.9697768809997,I,Incomplete data
441,2587,BEL,Belgium,Motor vehicles and transport,2011,3464.7101959552,I,Incomplete data
442,2588,BEL,Belgium,Motor vehicles and transport,2012,3277.848837951,I,Incomplete data
443,2589,BEL,Belgium,Motor vehicles and transport,2013,3289.5921204725,B; I,Break; Incomplete data
444,2590,BEL,Belgium,Motor vehicles and transport,2014,3225.8910505663002,E; I,Estimated value; Incomplete data
445,2696,BEL,Belgium,Other,1994,476.315,E; I,Estimated value; Incomplete data
446,2697,BEL,Belgium,Other,1995,535.766,E; I,Estimated value; Incomplete data
447,2698,BEL,Belgium,Other,1996,670.06,I,Incomplete data
448,2699,BEL,Belgium,Other,1997,768.1110000000001,I,Incomplete data
449,2700,BEL,Belgium,Other,1998,696.3889999999999,I,Incomplete data
450,2701,BEL,Belgium,Other,1999,704.779,E; I,Estimated value; Incomplete data
451,2702,BEL,Belgium,Other,2000,631.802,I,Incomplete data
452,2703,BEL,Belgium,Other,2001,652.014,I,Incomplete data
453,2704,BEL,Belgium,Other,2002,600.68,I,Incomplete data
454,2705,BEL,Belgium,Other,2003,561.615,I,Incomplete data
455,2706,BEL,Belgium,Other,2004,781.622,I,Incomplete data
456,2707,BEL,Belgium,Other,2005,804.3660000000001,E,Estimated value
457,2708,BEL,Belgium,Other,2006,677.676,E,Estimated value
458,2709,BEL,Belgium,Other,2007,651.243,I,Incomplete data
459,2710,BEL,Belgium,Other,2008,665.8639999999999,I,Incomplete data
460,2711,BEL,Belgium,Other,2009,610.328,E; I,Estimated value; Incomplete data
461,2712,BEL,Belgium,Other,2010,615.5369999999999,E; I,Estimated value; Incomplete data
462,2713,BEL,Belgium,Other,2011,609.419,E; I,Estimated value; Incomplete data
463,2714,BEL,Belgium,Other,2012,588.372,E; I,Estimated value; Incomplete data
464,2715,BEL,Belgium,Other,2013,405.01099999999997,E; I,Estimated value; Incomplete data
465,2716,BEL,Belgium,Other,2014,391.75699999999995,E; B; I,Estimated value; Break; Incomplete data
466,2824,BEL,Belgium,Ozone-depleting substances,1994,0.0,A,Actual value
467,2825,BEL,Belgium,Ozone-depleting substances,1995,0.0,A,Actual value
468,2826,BEL,Belgium,Ozone-depleting substances,1996,0.0,A,Actual value
469,2827,BEL,Belgium,Ozone-depleting substances,1997,0.0,A,Actual value
470,2828,BEL,Belgium,Ozone-depleting substances,1998,0.0,A,Actual value
471,2829,BEL,Belgium,Ozone-depleting substances,1999,0.0,A,Actual value
472,2830,BEL,Belgium,Ozone-depleting substances,2000,0.0,A,Actual value
473,2831,BEL,Belgium,Ozone-depleting substances,2001,0.0,A,Actual value
474,2832,BEL,Belgium,Ozone-depleting substances,2002,0.0,A,Actual value
475,2833,BEL,Belgium,Ozone-depleting substances,2003,0.0,A,Actual value
476,2834,BEL,Belgium,Ozone-depleting substances,2004,0.0,A,Actual value
477,2835,BEL,Belgium,Ozone-depleting substances,2005,0.0,A,Actual value
478,2836,BEL,Belgium,Ozone-depleting substances,2006,0.0,A,Actual value
479,2837,BEL,Belgium,Ozone-depleting substances,2007,0.0,A,Actual value
480,2838,BEL,Belgium,Ozone-depleting substances,2008,0.0,A,Actual value
481,2839,BEL,Belgium,Ozone-depleting substances,2009,0.0,A,Actual value
482,2840,BEL,Belgium,Ozone-depleting substances,2010,0.0,A,Actual value
483,2841,BEL,Belgium,Ozone-depleting substances,2011,0.0,A,Actual value
484,2842,BEL,Belgium,Ozone-depleting substances,2012,0.0,A,Actual value
485,2843,BEL,Belgium,Ozone-depleting substances,2013,0.0,A,Actual value
486,2844,BEL,Belgium,Ozone-depleting substances,2014,0.0,A,Actual value
487,2845,BEL,Belgium,Ozone-depleting substances,2015,0.0,A,Actual value
488,2949,BEL,Belgium,Water and wastewater,1994,201.15306618944,I,Incomplete data
489,2950,BEL,Belgium,Water and wastewater,1995,202.61490488033002,I,Incomplete data
490,2951,BEL,Belgium,Water and wastewater,1996,276.89853097201,I,Incomplete data
491,2952,BEL,Belgium,Water and wastewater,1997,382.72762747662,I,Incomplete data
492,2953,BEL,Belgium,Water and wastewater,1998,370.16062388602995,I,Incomplete data
493,2954,BEL,Belgium,Water and wastewater,1999,365.18434474941,I,Incomplete data
494,2955,BEL,Belgium,Water and wastewater,2000,352.85390121643997,I,Incomplete data
495,2956,BEL,Belgium,Water and wastewater,2001,356.38643680675005,I,Incomplete data
496,2957,BEL,Belgium,Water and wastewater,2002,349.40975165699996,I,Incomplete data
497,2958,BEL,Belgium,Water and wastewater,2003,344.28483010345,I,Incomplete data
498,2959,BEL,Belgium,Water and wastewater,2004,342.04961044126,I,Incomplete data
499,2960,BEL,Belgium,Water and wastewater,2007,101.87187594618,I,Incomplete data
500,2961,BEL,Belgium,Water and wastewater,2008,102.32952277422,I,Incomplete data
501,2962,BEL,Belgium,Water and wastewater,2009,91.355709715765,I,Incomplete data
502,2963,BEL,Belgium,Water and wastewater,2010,89.624208438463,E; I,Estimated value; Incomplete data
503,2964,BEL,Belgium,Water and wastewater,2011,87.863926742063,E; I,Estimated value; Incomplete data
504,2965,BEL,Belgium,Water and wastewater,2012,86.078551267428,E; I,Estimated value; Incomplete data
505,2966,BEL,Belgium,Water and wastewater,2013,85.09579449534199,E; I,Estimated value; Incomplete data
506,2967,BEL,Belgium,Water and wastewater,2014,84.539980511961,E; I,Estimated value; Incomplete data
507,3067,BEL,Belgium,Waste management,1994,270.16688788427,E,Estimated value
508,3068,BEL,Belgium,Waste management,1995,327.9173432501,E,Estimated value
509,3069,BEL,Belgium,Waste management,1996,387.95092248786005,A,Actual value
510,3070,BEL,Belgium,Waste management,1997,378.74398210056,A,Actual value
511,3071,BEL,Belgium,Waste management,1998,318.97899052676,A,Actual value
512,3072,BEL,Belgium,Waste management,1999,332.385514339,E,Estimated value
513,3073,BEL,Belgium,Waste management,2000,271.88261621992,A,Actual value
514,3074,BEL,Belgium,Waste management,2001,290.36844865887997,A,Actual value
515,3075,BEL,Belgium,Waste management,2002,243.91984204552003,A,Actual value
516,3076,BEL,Belgium,Waste management,2003,211.99082343928,A,Actual value
517,3077,BEL,Belgium,Waste management,2004,430.14737592623,A,Actual value
518,3078,BEL,Belgium,Waste management,2005,599.17308178137,A,Actual value
519,3079,BEL,Belgium,Waste management,2006,561.18012859035,A,Actual value
520,3080,BEL,Belgium,Waste management,2007,530.10195902866,A,Actual value
521,3081,BEL,Belgium,Waste management,2008,547.28237267917,A,Actual value
522,3082,BEL,Belgium,Waste management,2009,504.52236920757997,E,Estimated value
523,3083,BEL,Belgium,Waste management,2010,508.45629362474006,E,Estimated value
524,3084,BEL,Belgium,Waste management,2011,507.31369300035004,E,Estimated value
525,3085,BEL,Belgium,Waste management,2012,486.99079657228,E,Estimated value
526,3086,BEL,Belgium,Waste management,2013,304.78755152580004,E,Estimated value
527,3087,BEL,Belgium,Waste management,2014,307.21718408268,E; B; I,Estimated value; Break; Incomplete data
528,3195,BEL,Belgium,Mining and quarrying,1994,0.0,A,Actual value
529,3196,BEL,Belgium,Mining and quarrying,1995,0.0,A,Actual value
530,3197,BEL,Belgium,Mining and quarrying,1996,0.0,A,Actual value
531,3198,BEL,Belgium,Mining and quarrying,1997,0.0,A,Actual value
532,3199,BEL,Belgium,Mining and quarrying,1998,0.0,A,Actual value
533,3200,BEL,Belgium,Mining and quarrying,1999,0.0,A,Actual value
534,3201,BEL,Belgium,Mining and quarrying,2000,0.0,A,Actual value
535,3202,BEL,Belgium,Mining and quarrying,2001,0.0,A,Actual value
536,3203,BEL,Belgium,Mining and quarrying,2002,0.0,A,Actual value
537,3204,BEL,Belgium,Mining and quarrying,2003,0.0,A,Actual value
538,3205,BEL,Belgium,Mining and quarrying,2004,0.0,A,Actual value
539,3206,BEL,Belgium,Mining and quarrying,2005,0.0,A,Actual value
540,3207,BEL,Belgium,Mining and quarrying,2006,0.0,A,Actual value
541,3208,BEL,Belgium,Mining and quarrying,2007,0.0,A,Actual value
542,3209,BEL,Belgium,Mining and quarrying,2008,0.0,A,Actual value
543,3210,BEL,Belgium,Mining and quarrying,2009,0.0,A,Actual value
544,3211,BEL,Belgium,Mining and quarrying,2010,0.0,A,Actual value
545,3212,BEL,Belgium,Mining and quarrying,2011,0.0,A,Actual value
546,3213,BEL,Belgium,Mining and quarrying,2012,0.0,A,Actual value
547,3214,BEL,Belgium,Mining and quarrying,2013,0.0,A,Actual value
548,3215,BEL,Belgium,Mining and quarrying,2014,0.0,A,Actual value
549,3216,BEL,Belgium,Mining and quarrying,2015,0.0,A,Actual value
550,3322,BEL,Belgium,Unallocated,1994,4.9947715524386,A,Actual value
551,3323,BEL,Belgium,Unallocated,1995,5.233595329012299,A,Actual value
552,3324,BEL,Belgium,Unallocated,1996,5.2104562279679,A,Actual value
553,3325,BEL,Belgium,Unallocated,1997,6.639453986772599,A,Actual value
554,3326,BEL,Belgium,Unallocated,1998,7.2495225119717,A,Actual value
555,3327,BEL,Belgium,Unallocated,1999,7.2085341561324,A,Actual value
556,3328,BEL,Belgium,Unallocated,2000,7.0655567787127005,A,Actual value
557,3329,BEL,Belgium,Unallocated,2001,5.259294923774,A,Actual value
558,3330,BEL,Belgium,Unallocated,2002,7.3502633523383,A,Actual value
559,3331,BEL,Belgium,Unallocated,2003,5.3398191275901,A,Actual value
560,3332,BEL,Belgium,Unallocated,2004,9.4250181591571,A,Actual value
561,3333,BEL,Belgium,Unallocated,2005,12.688370654693001,A,Actual value
562,3334,BEL,Belgium,Unallocated,2006,12.526342156035,A,Actual value
563,3335,BEL,Belgium,Unallocated,2007,19.269740155717002,A,Actual value
564,3336,BEL,Belgium,Unallocated,2008,16.252335970023,A,Actual value
565,3337,BEL,Belgium,Unallocated,2009,14.449727090329,A,Actual value
566,3338,BEL,Belgium,Unallocated,2010,17.456217928682,A,Actual value
567,3339,BEL,Belgium,Unallocated,2011,14.241995530512,A,Actual value
568,3340,BEL,Belgium,Unallocated,2012,15.302853987887001,A,Actual value
569,3341,BEL,Belgium,Unallocated,2013,15.128141667948999,A,Actual value
570,3444,CAN,Canada,Total,1994,14820.518025574,I,Incomplete data
571,3445,CAN,Canada,Total,1995,15384.459220009,I,Incomplete data
572,3446,CAN,Canada,Total,1996,15527.358573873,I,Incomplete data
573,3447,CAN,Canada,Total,1997,15935.27437255,I,Incomplete data
574,3448,CAN,Canada,Total,1998,16159.234719845,I,Incomplete data
575,3449,CAN,Canada,Total,1999,15709.400331275,I,Incomplete data
576,3450,CAN,Canada,Total,2000,15233.184239842,B; I,Break; Incomplete data
577,3451,CAN,Canada,Total,2001,15181.553182103999,B; I,Break; Incomplete data
578,3452,CAN,Canada,Total,2002,15798.730819936001,I,Incomplete data
579,3453,CAN,Canada,Total,2003,16247.999542086001,B; I,Break; Incomplete data
580,3454,CAN,Canada,Total,2004,15817.031783393,B; I,Break; Incomplete data
581,3455,CAN,Canada,Total,2005,15613.921441886001,I,Incomplete data
582,3456,CAN,Canada,Total,2006,15645.452002828999,I,Incomplete data
583,3457,CAN,Canada,Total,2007,15600.186159862,I,Incomplete data
584,3458,CAN,Canada,Total,2008,15249.341815846,E; I,Estimated value; Incomplete data
585,3459,CAN,Canada,Total,2009,16057.756296106001,E; I,Estimated value; Incomplete data
586,3460,CAN,Canada,Total,2010,16270.091308181001,E; I,Estimated value; Incomplete data
587,3461,CAN,Canada,Total,2011,16394.916244851,E; I,Estimated value; Incomplete data
588,3462,CAN,Canada,Total,2012,16410.365347524,E; I,Estimated value; Incomplete data
589,3463,CAN,Canada,Total,2013,16831.778229888998,E; I,Estimated value; Incomplete data
590,3464,CAN,Canada,Total,2014,17156.134173214,E; I,Estimated value; Incomplete data
591,3570,CAN,Canada,Energy,1994,11497.546164318,I,Incomplete data
592,3571,CAN,Canada,Energy,1995,12059.691306106,I,Incomplete data
593,3572,CAN,Canada,Energy,1996,12033.436278035,I,Incomplete data
594,3573,CAN,Canada,Energy,1997,12285.426452111002,I,Incomplete data
595,3574,CAN,Canada,Energy,1998,12719.010539497,I,Incomplete data
596,3575,CAN,Canada,Energy,1999,12560.886008265,I,Incomplete data
597,3576,CAN,Canada,Energy,2000,12176.873835525,I,Incomplete data
598,3577,CAN,Canada,Energy,2001,12155.507315583998,I,Incomplete data
599,3578,CAN,Canada,Energy,2002,12239.847720982,I,Incomplete data
600,3579,CAN,Canada,Energy,2003,12635.815167219,B; I,Break; Incomplete data
601,3580,CAN,Canada,Energy,2004,12261.302059978001,I,Incomplete data
602,3581,CAN,Canada,Energy,2005,12066.20932361,I,Incomplete data
603,3582,CAN,Canada,Energy,2006,11929.276824058,I,Incomplete data
604,3583,CAN,Canada,Energy,2007,11767.260826007,I,Incomplete data
605,3584,CAN,Canada,Energy,2008,11444.354652727,I,Incomplete data
606,3585,CAN,Canada,Energy,2009,12193.406197615,E; I,Estimated value; Incomplete data
607,3586,CAN,Canada,Energy,2010,12097.236604814,I,Incomplete data
608,3587,CAN,Canada,Energy,2011,12118.065014423,E; I,Estimated value; Incomplete data
609,3588,CAN,Canada,Energy,2012,12021.952544814,E; I,Estimated value; Incomplete data
610,3589,CAN,Canada,Energy,2013,12287.277163047,E; I,Estimated value; Incomplete data
611,3590,CAN,Canada,Energy,2014,12537.497904213,E; I,Estimated value; Incomplete data
612,3696,CAN,Canada,Motor vehicles and transport,1994,3165.8446934674,I,Incomplete data
613,3697,CAN,Canada,Motor vehicles and transport,1995,3131.7024587313,I,Incomplete data
614,3698,CAN,Canada,Motor vehicles and transport,1996,3288.0222124533,I,Incomplete data
615,3699,CAN,Canada,Motor vehicles and transport,1997,3450.8528577309003,I,Incomplete data
616,3700,CAN,Canada,Motor vehicles and transport,1998,3222.8713246153998,I,Incomplete data
617,3701,CAN,Canada,Motor vehicles and transport,1999,2907.5351342384997,I,Incomplete data
618,3702,CAN,Canada,Motor vehicles and transport,2000,2822.5649373046003,I,Incomplete data
619,3703,CAN,Canada,Motor vehicles and transport,2001,2774.4997157044,I,Incomplete data
620,3704,CAN,Canada,Motor vehicles and transport,2002,3290.0827106148,I,Incomplete data
621,3705,CAN,Canada,Motor vehicles and transport,2003,3336.3622190474,I,Incomplete data
622,3706,CAN,Canada,Motor vehicles and transport,2004,3249.1413219907,I,Incomplete data
623,3707,CAN,Canada,Motor vehicles and transport,2005,3146.3747881464,I,Incomplete data
624,3708,CAN,Canada,Motor vehicles and transport,2006,3207.0240682125,I,Incomplete data
625,3709,CAN,Canada,Motor vehicles and transport,2007,3370.5320131938,I,Incomplete data
626,3710,CAN,Canada,Motor vehicles and transport,2008,3245.6850252949,E; I,Estimated value; Incomplete data
