,Country Code,Country,Domain,Year,% Total Tax Rev,Flag Codes,Flags
1048,DNK,Denmark,Waste management,2000,0.34069516821833,A,Actual value
1049,DNK,Denmark,Waste management,2001,0.35487794421668,A,Actual value
1050,DNK,Denmark,Waste management,2002,0.36646862187225,A,Actual value
1051,DNK,Denmark,Waste management,2003,0.34120840198646,A,Actual value
1052,DNK,Denmark,Waste management,2004,0.32230573665932,A,Actual value
1053,DNK,Denmark,Waste management,2005,0.30796861433322,A,Actual value
1054,DNK,Denmark,Waste management,2006,0.32186160950663,A,Actual value
1055,DNK,Denmark,Waste management,2007,0.32239840042735,A,Actual value
1056,DNK,Denmark,Waste management,2008,0.30371066575678995,A,Actual value
1057,DNK,Denmark,Waste management,2009,0.28409014493764,A,Actual value
1058,DNK,Denmark,Waste management,2010,0.15756695522253,A,Actual value
1059,DNK,Denmark,Waste management,2011,0.16030215750239002,A,Actual value
1060,DNK,Denmark,Waste management,2012,0.15507477883658,A,Actual value
1061,DNK,Denmark,Waste management,2013,0.15092747130344,A,Actual value
1062,DNK,Denmark,Waste management,2014,0.09800126572168,A,Actual value
1063,DNK,Denmark,Mining and quarrying,1994,0.0,A,Actual value
1064,DNK,Denmark,Mining and quarrying,1995,0.0,A,Actual value
1065,DNK,Denmark,Mining and quarrying,1996,0.0,A,Actual value
1066,DNK,Denmark,Mining and quarrying,1997,0.0,A,Actual value
1067,DNK,Denmark,Mining and quarrying,1998,0.0,A,Actual value
1068,DNK,Denmark,Mining and quarrying,1999,0.0,A,Actual value
1069,DNK,Denmark,Mining and quarrying,2000,0.0,A,Actual value
1070,DNK,Denmark,Mining and quarrying,2001,0.0,A,Actual value
1071,DNK,Denmark,Mining and quarrying,2002,0.0,A,Actual value
1072,DNK,Denmark,Mining and quarrying,2003,0.0,A,Actual value
1073,DNK,Denmark,Mining and quarrying,2004,0.0,A,Actual value
1074,DNK,Denmark,Mining and quarrying,2005,0.0,A,Actual value
1075,DNK,Denmark,Mining and quarrying,2006,0.0,A,Actual value
1076,DNK,Denmark,Mining and quarrying,2007,0.0,A,Actual value
1077,DNK,Denmark,Mining and quarrying,2008,0.0,A,Actual value
1078,DNK,Denmark,Mining and quarrying,2009,0.0,A,Actual value
1079,DNK,Denmark,Mining and quarrying,2010,0.0,A,Actual value
1080,DNK,Denmark,Mining and quarrying,2011,0.0,A,Actual value
1081,DNK,Denmark,Mining and quarrying,2012,0.0,A,Actual value
1082,DNK,Denmark,Mining and quarrying,2013,0.0,A,Actual value
1083,DNK,Denmark,Mining and quarrying,2014,0.0,A,Actual value
1084,DNK,Denmark,Unallocated,1994,0.04210648528643,I,Incomplete data
1085,DNK,Denmark,Unallocated,1995,0.045688950151789996,I,Incomplete data
1086,DNK,Denmark,Unallocated,1996,0.14620670720801002,I,Incomplete data
1087,DNK,Denmark,Unallocated,1997,0.15555836427993,I,Incomplete data
1088,DNK,Denmark,Unallocated,1998,0.18112228071457998,B,Break
1089,DNK,Denmark,Unallocated,1999,0.22761422383014002,A,Actual value
1090,DNK,Denmark,Unallocated,2000,0.14488909235426,A,Actual value
1091,DNK,Denmark,Unallocated,2001,0.13398031543536,A,Actual value
1092,DNK,Denmark,Unallocated,2002,0.13767949997883,A,Actual value
1093,DNK,Denmark,Unallocated,2003,0.14484483471273002,A,Actual value
1094,DNK,Denmark,Unallocated,2004,0.13232011477571,A,Actual value
1095,DNK,Denmark,Unallocated,2005,0.125186541952,A,Actual value
1096,DNK,Denmark,Unallocated,2006,0.11991926243869001,A,Actual value
1097,DNK,Denmark,Unallocated,2007,0.13270783415054,A,Actual value
1098,DNK,Denmark,Unallocated,2008,0.14023616126353,E,Estimated value
1099,DNK,Denmark,Unallocated,2009,0.11842470093889,E,Estimated value
1100,DNK,Denmark,Unallocated,2010,0.14217213009179003,E,Estimated value
1101,DNK,Denmark,Unallocated,2011,0.14070913699307,E,Estimated value
1102,DNK,Denmark,Unallocated,2012,0.17475068806945998,E,Estimated value
1103,DNK,Denmark,Unallocated,2013,0.22517729405856,E,Estimated value
1104,DNK,Denmark,Unallocated,2014,0.17194562271814,E,Estimated value
1105,FIN,Finland,Total,1994,6.1217145011242,A,Actual value
1106,FIN,Finland,Total,1995,6.628709866410099,A,Actual value
1107,FIN,Finland,Total,1996,6.8052440145558,A,Actual value
1108,FIN,Finland,Total,1997,7.3672987765069005,A,Actual value
1109,FIN,Finland,Total,1998,7.3354195837412,A,Actual value
1110,FIN,Finland,Total,1999,7.608090076389701,A,Actual value
1111,FIN,Finland,Total,2000,6.7710232884358,A,Actual value
1112,FIN,Finland,Total,2001,6.7684722422623,A,Actual value
1113,FIN,Finland,Total,2002,6.9762360555036,A,Actual value
1114,FIN,Finland,Total,2003,7.393204522195599,A,Actual value
1115,FIN,Finland,Total,2004,7.5908159806044,A,Actual value
1116,FIN,Finland,Total,2005,7.1294239423841,A,Actual value
1117,FIN,Finland,Total,2006,6.9833459205743,A,Actual value
1118,FIN,Finland,Total,2007,6.491714570730599,A,Actual value
1119,FIN,Finland,Total,2008,6.360450059232599,A,Actual value
1120,FIN,Finland,Total,2009,6.2420711870218,A,Actual value
1121,FIN,Finland,Total,2010,6.617021273873099,A,Actual value
1122,FIN,Finland,Total,2011,7.2357947035498,B; I,Break; Incomplete data
1123,FIN,Finland,Total,2012,7.0382785379945005,I,Incomplete data
1124,FIN,Finland,Total,2013,6.775516218900799,I,Incomplete data
1125,FIN,Finland,Total,2014,6.5768981537438,E; I,Estimated value; Incomplete data
1126,FIN,Finland,Energy,1994,4.3241389635029,A,Actual value
1127,FIN,Finland,Energy,1995,4.687154361290401,A,Actual value
1128,FIN,Finland,Energy,1996,4.536375516993299,A,Actual value
1129,FIN,Finland,Energy,1997,4.9968877975153,A,Actual value
1130,FIN,Finland,Energy,1998,4.7492683295343,A,Actual value
1131,FIN,Finland,Energy,1999,4.8363064219109,A,Actual value
1132,FIN,Finland,Energy,2000,4.218513981139701,A,Actual value
1133,FIN,Finland,Energy,2001,4.3712081821098,A,Actual value
1134,FIN,Finland,Energy,2002,4.4502248186027,A,Actual value
1135,FIN,Finland,Energy,2003,4.4998210033153,A,Actual value
1136,FIN,Finland,Energy,2004,4.4750897733788,A,Actual value
1137,FIN,Finland,Energy,2005,4.2394915499061,A,Actual value
1138,FIN,Finland,Energy,2006,4.1147286395558,A,Actual value
1139,FIN,Finland,Energy,2007,3.8335894224437004,A,Actual value
1140,FIN,Finland,Energy,2008,4.037683374466,A,Actual value
1141,FIN,Finland,Energy,2009,4.1968611257304005,A,Actual value
1142,FIN,Finland,Energy,2010,4.2481818777436,A,Actual value
1143,FIN,Finland,Energy,2011,4.77583081571,A,Actual value
1144,FIN,Finland,Energy,2012,4.7273921354771,A,Actual value
1145,FIN,Finland,Energy,2013,4.5124481327801,A,Actual value
1146,FIN,Finland,Energy,2014,4.3589401618209,A,Actual value
1147,FIN,Finland,Motor vehicles and transport,1994,1.6150170133271,A,Actual value
1148,FIN,Finland,Motor vehicles and transport,1995,1.8601377998158002,A,Actual value
1149,FIN,Finland,Motor vehicles and transport,1996,2.1934730473374997,A,Actual value
1150,FIN,Finland,Motor vehicles and transport,1997,2.2697187249056,A,Actual value
1151,FIN,Finland,Motor vehicles and transport,1998,2.4749819229335,A,Actual value
1152,FIN,Finland,Motor vehicles and transport,1999,2.6543171875483997,A,Actual value
1153,FIN,Finland,Motor vehicles and transport,2000,2.4456290617925,A,Actual value
1154,FIN,Finland,Motor vehicles and transport,2001,2.2868565110257,A,Actual value
1155,FIN,Finland,Motor vehicles and transport,2002,2.4071146325023998,A,Actual value
1156,FIN,Finland,Motor vehicles and transport,2003,2.7283950804002006,A,Actual value
1157,FIN,Finland,Motor vehicles and transport,2004,2.9434215612765002,A,Actual value
1158,FIN,Finland,Motor vehicles and transport,2005,2.7258413629726,A,Actual value
1159,FIN,Finland,Motor vehicles and transport,2006,2.6927147710074,A,Actual value
1160,FIN,Finland,Motor vehicles and transport,2007,2.4818262496752004,A,Actual value
1161,FIN,Finland,Motor vehicles and transport,2008,2.178820579497,A,Actual value
1162,FIN,Finland,Motor vehicles and transport,2009,1.9089645163973998,A,Actual value
1163,FIN,Finland,Motor vehicles and transport,2010,2.2373059351557,A,Actual value
1164,FIN,Finland,Motor vehicles and transport,2011,2.3089063385102,A,Actual value
1165,FIN,Finland,Motor vehicles and transport,2012,2.1771921456838,A,Actual value
1166,FIN,Finland,Motor vehicles and transport,2013,2.1311450774502,A,Actual value
1167,FIN,Finland,Motor vehicles and transport,2014,2.1045945639757,A,Actual value
1168,FIN,Finland,Other,1994,0.18255775516014003,A,Actual value
1169,FIN,Finland,Other,1995,0.08141839841941,A,Actual value
1170,FIN,Finland,Other,1996,0.07539474037744001,A,Actual value
1171,FIN,Finland,Other,1997,0.10069229466055,A,Actual value
1172,FIN,Finland,Other,1998,0.11116868110705,A,Actual value
1173,FIN,Finland,Other,1999,0.11746713125123,A,Actual value
1174,FIN,Finland,Other,2000,0.10688034670077,A,Actual value
1175,FIN,Finland,Other,2001,0.11040706053307,A,Actual value
1176,FIN,Finland,Other,2002,0.11889699469303999,A,Actual value
1177,FIN,Finland,Other,2003,0.16498882148943,A,Actual value
1178,FIN,Finland,Other,2004,0.17230421436253,A,Actual value
1179,FIN,Finland,Other,2005,0.16409111977999,A,Actual value
1180,FIN,Finland,Other,2006,0.17590231302242998,A,Actual value
1181,FIN,Finland,Other,2007,0.17629905726132003,A,Actual value
1182,FIN,Finland,Other,2008,0.1439461469562,A,Actual value
1183,FIN,Finland,Other,2009,0.13624524483885,A,Actual value
1184,FIN,Finland,Other,2010,0.13153401822271002,A,Actual value
1185,FIN,Finland,Other,2011,0.15105718298481,B; I,Break; Incomplete data
1186,FIN,Finland,Other,2012,0.13369430169923,I,Incomplete data
1187,FIN,Finland,Other,2013,0.13192251932273,I,Incomplete data
1188,FIN,Finland,Other,2014,0.11336349476994001,E; I,Estimated value; Incomplete data
1189,FIN,Finland,Ozone-depleting substances,1994,0.0,A,Actual value
1190,FIN,Finland,Ozone-depleting substances,1995,0.0,A,Actual value
1191,FIN,Finland,Ozone-depleting substances,1996,0.0,A,Actual value
1192,FIN,Finland,Ozone-depleting substances,1997,0.0,A,Actual value
1193,FIN,Finland,Ozone-depleting substances,1998,0.0,A,Actual value
1194,FIN,Finland,Ozone-depleting substances,1999,0.0,A,Actual value
1195,FIN,Finland,Ozone-depleting substances,2000,0.0,A,Actual value
1196,FIN,Finland,Ozone-depleting substances,2001,0.0,A,Actual value
1197,FIN,Finland,Ozone-depleting substances,2002,0.0,A,Actual value
1198,FIN,Finland,Ozone-depleting substances,2003,0.0,A,Actual value
1199,FIN,Finland,Ozone-depleting substances,2004,0.0,A,Actual value
1200,FIN,Finland,Ozone-depleting substances,2005,0.0,A,Actual value
1201,FIN,Finland,Ozone-depleting substances,2006,0.0,A,Actual value
1202,FIN,Finland,Ozone-depleting substances,2007,0.0,A,Actual value
1203,FIN,Finland,Ozone-depleting substances,2008,0.0,A,Actual value
1204,FIN,Finland,Ozone-depleting substances,2009,0.0,A,Actual value
1205,FIN,Finland,Ozone-depleting substances,2010,0.0,A,Actual value
1206,FIN,Finland,Ozone-depleting substances,2011,0.0,A,Actual value
1207,FIN,Finland,Ozone-depleting substances,2012,0.0,A,Actual value
1208,FIN,Finland,Ozone-depleting substances,2013,0.0,A,Actual value
1209,FIN,Finland,Ozone-depleting substances,2014,0.0,A,Actual value
1210,FIN,Finland,Water and wastewater,1994,0.0,A,Actual value
1211,FIN,Finland,Water and wastewater,1995,0.0,A,Actual value
1212,FIN,Finland,Water and wastewater,1996,0.0,A,Actual value
1213,FIN,Finland,Water and wastewater,1997,0.0,A,Actual value
1214,FIN,Finland,Water and wastewater,1998,0.0,A,Actual value
1215,FIN,Finland,Water and wastewater,1999,0.0,A,Actual value
1216,FIN,Finland,Water and wastewater,2000,0.0,A,Actual value
1217,FIN,Finland,Water and wastewater,2001,0.0,A,Actual value
1218,FIN,Finland,Water and wastewater,2002,0.0,A,Actual value
1219,FIN,Finland,Water and wastewater,2003,0.0,A,Actual value
1220,FIN,Finland,Water and wastewater,2004,0.0,A,Actual value
1221,FIN,Finland,Water and wastewater,2005,0.0,A,Actual value
1222,FIN,Finland,Water and wastewater,2006,0.0,A,Actual value
1223,FIN,Finland,Water and wastewater,2007,0.0,A,Actual value
1224,FIN,Finland,Water and wastewater,2008,0.0,A,Actual value
1225,FIN,Finland,Water and wastewater,2009,0.0,A,Actual value
1226,FIN,Finland,Water and wastewater,2010,0.0,A,Actual value
1227,FIN,Finland,Water and wastewater,2011,0.0,A,Actual value
1228,FIN,Finland,Water and wastewater,2012,0.0,A,Actual value
1229,FIN,Finland,Water and wastewater,2013,0.0,A,Actual value
1230,FIN,Finland,Water and wastewater,2014,0.0,A,Actual value
1231,FIN,Finland,Waste management,1994,0.03389995502274,A,Actual value
1232,FIN,Finland,Waste management,1995,0.047440723702069997,A,Actual value
1233,FIN,Finland,Waste management,1996,0.04430731523867,A,Actual value
1234,FIN,Finland,Waste management,1997,0.07157265371473,A,Actual value
1235,FIN,Finland,Waste management,1998,0.08466987716798,A,Actual value
1236,FIN,Finland,Waste management,1999,0.09023004713921999,A,Actual value
1237,FIN,Finland,Waste management,2000,0.08013260428904,A,Actual value
1238,FIN,Finland,Waste management,2001,0.08073859998724,A,Actual value
1239,FIN,Finland,Waste management,2002,0.08699383328259,A,Actual value
1240,FIN,Finland,Waste management,2003,0.11253444215567998,A,Actual value
1241,FIN,Finland,Waste management,2004,0.11708258920624999,A,Actual value
1242,FIN,Finland,Waste management,2005,0.11266791853243,A,Actual value
1243,FIN,Finland,Waste management,2006,0.12231491279909,A,Actual value
1244,FIN,Finland,Waste management,2007,0.13041176546542,A,Actual value
1245,FIN,Finland,Waste management,2008,0.08894679478346001,A,Actual value
1246,FIN,Finland,Waste management,2009,0.08231785487767,A,Actual value
1247,FIN,Finland,Waste management,2010,0.07731114459805001,A,Actual value
1248,FIN,Finland,Waste management,2011,0.10030211480363001,A,Actual value
1249,FIN,Finland,Waste management,2012,0.087956936284,A,Actual value
1250,FIN,Finland,Waste management,2013,0.08456611942990999,A,Actual value
1251,FIN,Finland,Waste management,2014,0.06779585667289,A,Actual value
1252,FIN,Finland,Mining and quarrying,1994,0.0,A,Actual value
1253,FIN,Finland,Mining and quarrying,1995,0.0,A,Actual value
1254,FIN,Finland,Mining and quarrying,1996,0.0,A,Actual value
1255,FIN,Finland,Mining and quarrying,1997,0.0,A,Actual value
1256,FIN,Finland,Mining and quarrying,1998,0.0,A,Actual value
1257,FIN,Finland,Mining and quarrying,1999,0.0,A,Actual value
1258,FIN,Finland,Mining and quarrying,2000,0.0,A,Actual value
1259,FIN,Finland,Mining and quarrying,2001,0.0,A,Actual value
1260,FIN,Finland,Mining and quarrying,2002,0.0,A,Actual value
1261,FIN,Finland,Mining and quarrying,2003,0.0,A,Actual value
1262,FIN,Finland,Mining and quarrying,2004,0.0,A,Actual value
1263,FIN,Finland,Mining and quarrying,2005,0.0,A,Actual value
1264,FIN,Finland,Mining and quarrying,2006,0.0,A,Actual value
1265,FIN,Finland,Mining and quarrying,2007,0.0,A,Actual value
1266,FIN,Finland,Mining and quarrying,2008,0.0,A,Actual value
1267,FIN,Finland,Mining and quarrying,2009,0.0,A,Actual value
1268,FIN,Finland,Mining and quarrying,2010,0.0,A,Actual value
1269,FIN,Finland,Mining and quarrying,2011,0.0,A,Actual value
1270,FIN,Finland,Mining and quarrying,2012,0.0,A,Actual value
1271,FIN,Finland,Mining and quarrying,2013,0.0,A,Actual value
1272,FIN,Finland,Mining and quarrying,2014,0.0,A,Actual value
1273,FIN,Finland,Unallocated,1994,0.14865833377878,A,Actual value
1274,FIN,Finland,Unallocated,1995,0.0339768641687,A,Actual value
1275,FIN,Finland,Unallocated,1996,0.031088392619040003,A,Actual value
1276,FIN,Finland,Unallocated,1997,0.02911970762368,A,Actual value
1277,FIN,Finland,Unallocated,1998,0.0264992932856,A,Actual value
1278,FIN,Finland,Unallocated,1999,0.027236706703980002,A,Actual value
1279,FIN,Finland,Unallocated,2000,0.026747708422919996,A,Actual value
1280,FIN,Finland,Unallocated,2001,0.02966915714383,A,Actual value
1281,FIN,Finland,Unallocated,2002,0.03190292546714,A,Actual value
1282,FIN,Finland,Unallocated,2003,0.0524538122604,A,Actual value
1283,FIN,Finland,Unallocated,2004,0.05522194163089,A,Actual value
1284,FIN,Finland,Unallocated,2005,0.05142279138252,A,Actual value
1285,FIN,Finland,Unallocated,2006,0.05358767585151,A,Actual value
1286,FIN,Finland,Unallocated,2007,0.04588686224058,A,Actual value
1287,FIN,Finland,Unallocated,2008,0.0549991862336,A,Actual value
1288,FIN,Finland,Unallocated,2009,0.053927643685870004,A,Actual value
1289,FIN,Finland,Unallocated,2010,0.05422263128889,A,Actual value
1290,FIN,Finland,Unallocated,2011,0.05075528700906,B; I,Break; Incomplete data
1291,FIN,Finland,Unallocated,2012,0.04573760686768,I,Incomplete data
1292,FIN,Finland,Unallocated,2013,0.047357026880750004,I,Incomplete data
1293,FIN,Finland,Unallocated,2014,0.04556770694407,E; I,Estimated value; Incomplete data
1294,FRA,France,Total,1994,4.5519399843757995,I,Incomplete data
1295,FRA,France,Total,1995,5.712134599238301,B,Break
1296,FRA,France,Total,1996,5.6938361799487005,A,Actual value
1297,FRA,France,Total,1997,5.4533555133211,A,Actual value
1298,FRA,France,Total,1998,5.4658021443655,A,Actual value
1299,FRA,France,Total,1999,5.3358707249819,A,Actual value
1300,FRA,France,Total,2000,5.2007221440663,A,Actual value
1301,FRA,France,Total,2001,4.7860757652357,A,Actual value
1302,FRA,France,Total,2002,5.0683883735473,A,Actual value
1303,FRA,France,Total,2003,4.8882432755389,A,Actual value
1304,FRA,France,Total,2004,4.9437489701389,A,Actual value
1305,FRA,France,Total,2005,4.6960495792864005,A,Actual value
1306,FRA,France,Total,2006,4.5515847524165,A,Actual value
1307,FRA,France,Total,2007,4.4019047969194,A,Actual value
1308,FRA,France,Total,2008,4.391592145162201,A,Actual value
1309,FRA,France,Total,2009,4.5410637665894,A,Actual value
1310,FRA,France,Total,2010,4.432227643294,A,Actual value
1311,FRA,France,Total,2011,4.3979412301184,A,Actual value
1312,FRA,France,Total,2012,4.310962658593501,A,Actual value
1313,FRA,France,Total,2013,4.3428812440787,E,Estimated value
1314,FRA,France,Total,2014,4.3632792162671,E,Estimated value
1315,FRA,France,Energy,1994,4.4610086730224,I,Incomplete data
1316,FRA,France,Energy,1995,4.5359840762789005,B,Break
1317,FRA,France,Energy,1996,4.4633697729705,A,Actual value
1318,FRA,France,Energy,1997,4.3884898867588,A,Actual value
1319,FRA,France,Energy,1998,4.377525917483201,A,Actual value
1320,FRA,France,Energy,1999,4.2311096026843,A,Actual value
1321,FRA,France,Energy,2000,4.0453119687623,A,Actual value
1322,FRA,France,Energy,2001,3.7519429331755,A,Actual value
1323,FRA,France,Energy,2002,4.0177808612793,A,Actual value
1324,FRA,France,Energy,2003,3.9362126060322002,A,Actual value
1325,FRA,France,Energy,2004,3.9387292764925,A,Actual value
1326,FRA,France,Energy,2005,3.7167193308960997,A,Actual value
1327,FRA,France,Energy,2006,3.5725958233312003,A,Actual value
1328,FRA,France,Energy,2007,3.4197156928742998,A,Actual value
1329,FRA,France,Energy,2008,3.3418574294446004,A,Actual value
1330,FRA,France,Energy,2009,3.4944700012231,A,Actual value
1331,FRA,France,Energy,2010,3.4145531306489,A,Actual value
1332,FRA,France,Energy,2011,3.3730880301995,A,Actual value
1333,FRA,France,Energy,2012,3.2755715011706,A,Actual value
1334,FRA,France,Energy,2013,3.3608463965301003,A,Actual value
1335,FRA,France,Energy,2014,3.3983401887149,E,Estimated value
1336,FRA,France,Motor vehicles and transport,1994,0.06020151757393,I,Incomplete data
1337,FRA,France,Motor vehicles and transport,1995,0.80003429506318,B,Break
1338,FRA,France,Motor vehicles and transport,1996,0.83791138777834,A,Actual value
1339,FRA,France,Motor vehicles and transport,1997,0.72532714407901,A,Actual value
1340,FRA,France,Motor vehicles and transport,1998,0.73433947240466,A,Actual value
1341,FRA,France,Motor vehicles and transport,1999,0.7410101509970101,A,Actual value
1342,FRA,France,Motor vehicles and transport,2000,0.76177625391249,A,Actual value
1343,FRA,France,Motor vehicles and transport,2001,0.6284300924599,A,Actual value
1344,FRA,France,Motor vehicles and transport,2002,0.63748070958362,A,Actual value
1345,FRA,France,Motor vehicles and transport,2003,0.5852504680260601,A,Actual value
1346,FRA,France,Motor vehicles and transport,2004,0.6767114125862199,A,Actual value
1347,FRA,France,Motor vehicles and transport,2005,0.6668257550663901,A,Actual value
1348,FRA,France,Motor vehicles and transport,2006,0.6799577749978399,A,Actual value
1349,FRA,France,Motor vehicles and transport,2007,0.66691852743807,A,Actual value
1350,FRA,France,Motor vehicles and transport,2008,0.73319895905465,A,Actual value
1351,FRA,France,Motor vehicles and transport,2009,0.73533633025737,A,Actual value
1352,FRA,France,Motor vehicles and transport,2010,0.71270913716702,A,Actual value
1353,FRA,France,Motor vehicles and transport,2011,0.70627181608383,A,Actual value
1354,FRA,France,Motor vehicles and transport,2012,0.6945319184978299,A,Actual value
1355,FRA,France,Motor vehicles and transport,2013,0.65154235077739,A,Actual value
1356,FRA,France,Motor vehicles and transport,2014,0.64166785935786,E,Estimated value
1357,FRA,France,Other,1994,0.03072973351304,I,Incomplete data
1358,FRA,France,Other,1995,0.37611617190771995,B,Break
1359,FRA,France,Other,1996,0.39255506358215997,A,Actual value
1360,FRA,France,Other,1997,0.33953844688965,E,Estimated value
1361,FRA,France,Other,1998,0.35393672992281,A,Actual value
1362,FRA,France,Other,1999,0.36375098278102,A,Actual value
1363,FRA,France,Other,2000,0.39363393694584997,A,Actual value
1364,FRA,France,Other,2001,0.40570279235484,A,Actual value
1365,FRA,France,Other,2002,0.41312684994623994,A,Actual value
1366,FRA,France,Other,2003,0.36678019320071004,A,Actual value
1367,FRA,France,Other,2004,0.32830828984573995,A,Actual value
1368,FRA,France,Other,2005,0.3125044758438,A,Actual value
1369,FRA,France,Other,2006,0.29903112894909,A,Actual value
1370,FRA,France,Other,2007,0.31527057396572,A,Actual value
1371,FRA,France,Other,2008,0.31653577504409997,A,Actual value
1372,FRA,France,Other,2009,0.31125748496968003,A,Actual value
1373,FRA,France,Other,2010,0.30496534636278005,A,Actual value
1374,FRA,France,Other,2011,0.31858142659454,A,Actual value
1375,FRA,France,Other,2012,0.34085925159096003,A,Actual value
1376,FRA,France,Other,2013,0.33049253196709005,E,Estimated value
1377,FRA,France,Other,2014,0.32327116566922,E,Estimated value
1378,FRA,France,Ozone-depleting substances,1994,0.0,A,Actual value
1379,FRA,France,Ozone-depleting substances,1995,0.0,A,Actual value
1380,FRA,France,Ozone-depleting substances,1996,0.0,A,Actual value
1381,FRA,France,Ozone-depleting substances,1997,0.0,A,Actual value
1382,FRA,France,Ozone-depleting substances,1998,0.0,A,Actual value
1383,FRA,France,Ozone-depleting substances,1999,0.0,A,Actual value
1384,FRA,France,Ozone-depleting substances,2000,0.0,A,Actual value
1385,FRA,France,Ozone-depleting substances,2001,0.0,A,Actual value
1386,FRA,France,Ozone-depleting substances,2002,0.0,A,Actual value
1387,FRA,France,Ozone-depleting substances,2003,0.0,A,Actual value
1388,FRA,France,Ozone-depleting substances,2004,0.0,A,Actual value
1389,FRA,France,Ozone-depleting substances,2005,0.0,A,Actual value
1390,FRA,France,Ozone-depleting substances,2006,0.0,A,Actual value
1391,FRA,France,Ozone-depleting substances,2007,0.0,A,Actual value
1392,FRA,France,Ozone-depleting substances,2008,0.0,A,Actual value
1393,FRA,France,Ozone-depleting substances,2009,0.0,A,Actual value
1394,FRA,France,Ozone-depleting substances,2010,0.0,A,Actual value
1395,FRA,France,Ozone-depleting substances,2011,0.0,A,Actual value
1396,FRA,France,Ozone-depleting substances,2012,0.0,A,Actual value
1397,FRA,France,Ozone-depleting substances,2013,0.0,A,Actual value
1398,FRA,France,Ozone-depleting substances,2014,0.0,A,Actual value
1399,FRA,France,Water and wastewater,1994,0.01257122446719,I,Incomplete data
1400,FRA,France,Water and wastewater,1995,0.34196267871934005,B,Break
1401,FRA,France,Water and wastewater,1996,0.36007271586369,A,Actual value
1402,FRA,France,Water and wastewater,1997,0.28206702844520004,A,Actual value
1403,FRA,France,Water and wastewater,1998,0.27739374231146,A,Actual value
1404,FRA,France,Water and wastewater,1999,0.26022799664602,A,Actual value
1405,FRA,France,Water and wastewater,2000,0.2622662241452,A,Actual value
1406,FRA,France,Water and wastewater,2001,0.26310960676108,A,Actual value
1407,FRA,France,Water and wastewater,2002,0.27869310797304,A,Actual value
1408,FRA,France,Water and wastewater,2003,0.26204811226583,A,Actual value
1409,FRA,France,Water and wastewater,2004,0.24751312366967,A,Actual value
1410,FRA,France,Water and wastewater,2005,0.25327506423887,A,Actual value
1411,FRA,France,Water and wastewater,2006,0.21162590050577,A,Actual value
1412,FRA,France,Water and wastewater,2007,0.23014752092317,A,Actual value
1413,FRA,France,Water and wastewater,2008,0.23838171242874998,A,Actual value
1414,FRA,France,Water and wastewater,2009,0.23874718258356,A,Actual value
1415,FRA,France,Water and wastewater,2010,0.21747136286066,A,Actual value
1416,FRA,France,Water and wastewater,2011,0.23429100347471,A,Actual value
1417,FRA,France,Water and wastewater,2012,0.24714738062868,A,Actual value
1418,FRA,France,Water and wastewater,2013,0.23879394369877,E,Estimated value
1419,FRA,France,Water and wastewater,2014,0.23604914302545,E,Estimated value
1420,FRA,France,Waste management,1994,0.0,A,Actual value
1421,FRA,France,Waste management,1995,0.0,A,Actual value
1422,FRA,France,Waste management,1996,0.0,A,Actual value
1423,FRA,France,Waste management,1997,0.0,A,Actual value
1424,FRA,France,Waste management,1998,0.0,A,Actual value
1425,FRA,France,Waste management,1999,0.0,A,Actual value
1426,FRA,France,Waste management,2000,0.0,A,Actual value
1427,FRA,France,Waste management,2001,0.0,A,Actual value
1428,FRA,France,Waste management,2002,0.0,A,Actual value
1429,FRA,France,Waste management,2003,0.0,A,Actual value
1430,FRA,France,Waste management,2004,0.0,A,Actual value
1431,FRA,France,Waste management,2005,0.0,A,Actual value
1432,FRA,France,Waste management,2006,0.0,A,Actual value
1433,FRA,France,Waste management,2007,0.0,A,Actual value
1434,FRA,France,Waste management,2008,0.0,A,Actual value
1435,FRA,France,Waste management,2009,0.0,A,Actual value
1436,FRA,France,Waste management,2010,0.0,A,Actual value
1437,FRA,France,Waste management,2011,0.0,A,Actual value
1438,FRA,France,Waste management,2012,0.0,A,Actual value
1439,FRA,France,Waste management,2013,0.0,A,Actual value
1440,FRA,France,Waste management,2014,0.0,A,Actual value
1441,FRA,France,Mining and quarrying,1994,0.0,A,Actual value
1442,FRA,France,Mining and quarrying,1995,0.0,A,Actual value
1443,FRA,France,Mining and quarrying,1996,0.0,A,Actual value
1444,FRA,France,Mining and quarrying,1997,0.0,A,Actual value
1445,FRA,France,Mining and quarrying,1998,0.0,A,Actual value
1446,FRA,France,Mining and quarrying,1999,0.0,A,Actual value
1447,FRA,France,Mining and quarrying,2000,0.0,A,Actual value
1448,FRA,France,Mining and quarrying,2001,0.0,A,Actual value
1449,FRA,France,Mining and quarrying,2002,0.0,A,Actual value
1450,FRA,France,Mining and quarrying,2003,0.0,A,Actual value
1451,FRA,France,Mining and quarrying,2004,0.0,A,Actual value
1452,FRA,France,Mining and quarrying,2005,0.0,A,Actual value
1453,FRA,France,Mining and quarrying,2006,0.0,A,Actual value
1454,FRA,France,Mining and quarrying,2007,0.0,A,Actual value
1455,FRA,France,Mining and quarrying,2008,0.0,A,Actual value
1456,FRA,France,Mining and quarrying,2009,0.0,A,Actual value
1457,FRA,France,Mining and quarrying,2010,0.0,A,Actual value
