,COU,Country,Variable,Year,Value
14535,ZAF,South Africa,Sulphur content limit for diesel,1993,1.0
14536,ZAF,South Africa,Sulphur content limit for diesel,1994,1.0
14537,ZAF,South Africa,Sulphur content limit for diesel,1995,1.0
14538,ZAF,South Africa,Sulphur content limit for diesel,1996,1.0
14539,ZAF,South Africa,Sulphur content limit for diesel,1997,1.0
14540,ZAF,South Africa,Sulphur content limit for diesel,1998,1.0
14541,ZAF,South Africa,Sulphur content limit for diesel,1999,1.0
14542,ZAF,South Africa,Sulphur content limit for diesel,2000,1.0
14543,ZAF,South Africa,Sulphur content limit for diesel,2001,1.0
14544,ZAF,South Africa,Sulphur content limit for diesel,2002,1.0
14545,ZAF,South Africa,Sulphur content limit for diesel,2003,1.0
14546,ZAF,South Africa,Sulphur content limit for diesel,2004,1.0
14547,ZAF,South Africa,Sulphur content limit for diesel,2005,1.0
14548,ZAF,South Africa,Sulphur content limit for diesel,2006,3.0
14549,ZAF,South Africa,Sulphur content limit for diesel,2007,3.0
14550,ZAF,South Africa,Sulphur content limit for diesel,2008,3.0
14551,ZAF,South Africa,Sulphur content limit for diesel,2009,3.0
14552,ZAF,South Africa,Sulphur content limit for diesel,2010,3.0
14553,ZAF,South Africa,Sulphur content limit for diesel,2011,3.0
14554,ZAF,South Africa,Sulphur content limit for diesel,2012,3.0
14555,ZAF,South Africa,Sulphur content limit for diesel,2013,3.0
14556,ZAF,South Africa,Sulphur content limit for diesel,2014,3.0
14557,ZAF,South Africa,Sulphur content limit for diesel,2015,3.0
14558,IDN,Indonesia,Non-market EPS,1990,0.75
14559,IDN,Indonesia,Non-market EPS,1991,0.75
14560,IDN,Indonesia,Non-market EPS,1992,0.75
14561,IDN,Indonesia,Non-market EPS,1993,0.75
14562,IDN,Indonesia,Non-market EPS,1994,0.75
14563,IDN,Indonesia,Non-market EPS,1995,0.875
14564,IDN,Indonesia,Non-market EPS,1996,0.875
14565,IDN,Indonesia,Non-market EPS,1997,0.875
14566,IDN,Indonesia,Non-market EPS,1998,0.875
14567,IDN,Indonesia,Non-market EPS,1999,0.875
14568,IDN,Indonesia,Non-market EPS,2000,0.875
14569,IDN,Indonesia,Non-market EPS,2001,0.875
14570,IDN,Indonesia,Non-market EPS,2002,0.875
14571,IDN,Indonesia,Non-market EPS,2003,0.875
14572,IDN,Indonesia,Non-market EPS,2004,0.875
14573,IDN,Indonesia,Non-market EPS,2005,0.875
14574,IDN,Indonesia,Non-market EPS,2006,1.0
14575,IDN,Indonesia,Non-market EPS,2007,1.0
14576,IDN,Indonesia,Non-market EPS,2008,1.0
14577,IDN,Indonesia,Non-market EPS,2009,1.0
14578,IDN,Indonesia,Non-market EPS,2010,1.0
14579,IDN,Indonesia,Non-market EPS,2011,1.0
14580,IDN,Indonesia,Non-market EPS,2012,1.0
14581,IDN,Indonesia,Non-market EPS,2013,1.0
14582,IDN,Indonesia,Non-market EPS,2014,1.0
14583,IDN,Indonesia,Non-market EPS,2015,1.0
14584,BRA,Brazil,Emission limit values NOx,1990,0.0
14585,BRA,Brazil,Emission limit values NOx,1991,0.0
14586,BRA,Brazil,Emission limit values NOx,1992,0.0
14587,BRA,Brazil,Emission limit values NOx,1993,0.0
14588,BRA,Brazil,Emission limit values NOx,1994,0.0
14589,BRA,Brazil,Emission limit values NOx,1995,0.0
14590,BRA,Brazil,Emission limit values NOx,1996,0.0
14591,BRA,Brazil,Emission limit values NOx,1997,0.0
14592,BRA,Brazil,Emission limit values NOx,1998,0.0
14593,BRA,Brazil,Emission limit values NOx,1999,0.0
14594,BRA,Brazil,Emission limit values NOx,2000,0.0
14595,BRA,Brazil,Emission limit values NOx,2001,0.0
14596,BRA,Brazil,Emission limit values NOx,2002,0.0
14597,BRA,Brazil,Emission limit values NOx,2003,0.0
14598,BRA,Brazil,Emission limit values NOx,2004,0.0
14599,BRA,Brazil,Emission limit values NOx,2005,0.0
14600,BRA,Brazil,Emission limit values NOx,2006,0.0
14601,BRA,Brazil,Emission limit values NOx,2007,0.0
14602,BRA,Brazil,Emission limit values NOx,2008,0.0
14603,BRA,Brazil,Emission limit values NOx,2009,0.0
14604,BRA,Brazil,Emission limit values NOx,2010,0.0
14605,BRA,Brazil,Emission limit values NOx,2011,0.0
14606,BRA,Brazil,Emission limit values NOx,2012,0.0
14607,BRA,Brazil,Emission limit values NOx,2013,0.0
14608,BRA,Brazil,Emission limit values NOx,2014,0.0
14609,BRA,Brazil,Emission limit values NOx,2015,0.0
14610,IND,India,Feed-in Tariffs Wind,1990,0.0
14611,IND,India,Feed-in Tariffs Wind,1991,0.0
14612,IND,India,Feed-in Tariffs Wind,1992,0.0
14613,IND,India,Feed-in Tariffs Wind,1993,0.0
14614,IND,India,Feed-in Tariffs Wind,1994,0.0
14615,IND,India,Feed-in Tariffs Wind,1995,0.0
14616,IND,India,Feed-in Tariffs Wind,1996,0.0
14617,IND,India,Feed-in Tariffs Wind,1997,0.0
14618,IND,India,Feed-in Tariffs Wind,1998,0.0
14619,IND,India,Feed-in Tariffs Wind,1999,0.0
14620,IND,India,Feed-in Tariffs Wind,2000,0.0
14621,IND,India,Feed-in Tariffs Wind,2001,0.0
14622,IND,India,Feed-in Tariffs Wind,2002,0.0
14623,IND,India,Feed-in Tariffs Wind,2003,0.0
14624,IND,India,Feed-in Tariffs Wind,2004,0.0
14625,IND,India,Feed-in Tariffs Wind,2005,0.0
14626,IND,India,Feed-in Tariffs Wind,2006,0.0
14627,IND,India,Feed-in Tariffs Wind,2007,0.0
14628,IND,India,Feed-in Tariffs Wind,2008,0.0
14629,IND,India,Feed-in Tariffs Wind,2009,2.0
14630,IND,India,Feed-in Tariffs Wind,2010,2.0
14631,IND,India,Feed-in Tariffs Wind,2011,2.0
14632,IND,India,Feed-in Tariffs Wind,2012,3.0
14633,IND,India,Feed-in Tariffs Wind,2013,3.0
14634,IND,India,Feed-in Tariffs Wind,2014,3.0
14635,IND,India,Feed-in Tariffs Wind,2015,3.0
14636,IDN,Indonesia,R&D subsidies,1990,1.0
14637,IDN,Indonesia,R&D subsidies,1991,1.0
14638,IDN,Indonesia,R&D subsidies,1992,1.0
14639,IDN,Indonesia,R&D subsidies,1993,1.0
14640,IDN,Indonesia,R&D subsidies,1994,1.0
14641,IDN,Indonesia,R&D subsidies,1995,1.0
14642,IDN,Indonesia,R&D subsidies,1996,1.0
14643,IDN,Indonesia,R&D subsidies,1997,1.0
14644,IDN,Indonesia,R&D subsidies,1998,1.0
14645,IDN,Indonesia,R&D subsidies,1999,1.0
14646,IDN,Indonesia,R&D subsidies,2000,1.0
14647,IDN,Indonesia,R&D subsidies,2001,1.0
14648,IDN,Indonesia,R&D subsidies,2002,1.0
14649,IDN,Indonesia,R&D subsidies,2003,1.0
14650,IDN,Indonesia,R&D subsidies,2004,1.0
14651,IDN,Indonesia,R&D subsidies,2005,1.0
14652,IDN,Indonesia,R&D subsidies,2006,1.0
14653,IDN,Indonesia,R&D subsidies,2007,1.0
14654,IDN,Indonesia,R&D subsidies,2008,1.0
14655,IDN,Indonesia,R&D subsidies,2009,1.0
14656,IDN,Indonesia,R&D subsidies,2010,1.0
14657,IDN,Indonesia,R&D subsidies,2011,1.0
14658,IDN,Indonesia,R&D subsidies,2012,1.0
14659,IDN,Indonesia,R&D subsidies,2013,1.0
14660,IDN,Indonesia,R&D subsidies,2014,1.0
14661,IDN,Indonesia,R&D subsidies,2015,1.0
14662,RUS,Russia,Environmental Policy Stringency,1993,0.33333334326744
14663,RUS,Russia,Environmental Policy Stringency,1994,0.33333334326744
14664,RUS,Russia,Environmental Policy Stringency,1995,0.33333334326744
14665,RUS,Russia,Environmental Policy Stringency,1996,0.33333334326744
14666,RUS,Russia,Environmental Policy Stringency,1997,0.52083331346512
14667,RUS,Russia,Environmental Policy Stringency,1998,0.52083331346512
14668,RUS,Russia,Environmental Policy Stringency,1999,0.52083331346512
14669,RUS,Russia,Environmental Policy Stringency,2000,0.52083331346512
14670,RUS,Russia,Environmental Policy Stringency,2001,0.52083331346512
14671,RUS,Russia,Environmental Policy Stringency,2002,0.52083331346512
14672,RUS,Russia,Environmental Policy Stringency,2003,0.64583331346512
14673,RUS,Russia,Environmental Policy Stringency,2004,0.64583331346512
14674,RUS,Russia,Environmental Policy Stringency,2005,0.64583331346512
14675,RUS,Russia,Environmental Policy Stringency,2006,0.64583331346512
14676,RUS,Russia,Environmental Policy Stringency,2007,0.64583331346512
14677,RUS,Russia,Environmental Policy Stringency,2008,0.60416668653488
14678,RUS,Russia,Environmental Policy Stringency,2009,0.60416668653488
14679,RUS,Russia,Environmental Policy Stringency,2010,0.60416668653488
14680,RUS,Russia,Environmental Policy Stringency,2011,0.60416668653488
14681,RUS,Russia,Environmental Policy Stringency,2012,0.60416668653488
14682,RUS,Russia,Environmental Policy Stringency,2013,0.8541666865348799
14683,RUS,Russia,Environmental Policy Stringency,2014,0.8541666865348799
14684,RUS,Russia,Environmental Policy Stringency,2015,0.9166666865348799
14685,IDN,Indonesia,Feed-in Tariffs,1990,0.0
14686,IDN,Indonesia,Feed-in Tariffs,1991,0.0
14687,IDN,Indonesia,Feed-in Tariffs,1992,0.0
14688,IDN,Indonesia,Feed-in Tariffs,1993,0.0
14689,IDN,Indonesia,Feed-in Tariffs,1994,0.0
14690,IDN,Indonesia,Feed-in Tariffs,1995,0.0
14691,IDN,Indonesia,Feed-in Tariffs,1996,0.0
14692,IDN,Indonesia,Feed-in Tariffs,1997,0.0
14693,IDN,Indonesia,Feed-in Tariffs,1998,0.0
14694,IDN,Indonesia,Feed-in Tariffs,1999,0.0
14695,IDN,Indonesia,Feed-in Tariffs,2000,0.0
14696,IDN,Indonesia,Feed-in Tariffs,2001,0.0
14697,IDN,Indonesia,Feed-in Tariffs,2002,0.0
14698,IDN,Indonesia,Feed-in Tariffs,2003,0.0
14699,IDN,Indonesia,Feed-in Tariffs,2004,0.0
14700,IDN,Indonesia,Feed-in Tariffs,2005,0.0
14701,IDN,Indonesia,Feed-in Tariffs,2006,0.0
14702,IDN,Indonesia,Feed-in Tariffs,2007,0.0
14703,IDN,Indonesia,Feed-in Tariffs,2008,0.0
14704,IDN,Indonesia,Feed-in Tariffs,2009,0.0
14705,IDN,Indonesia,Feed-in Tariffs,2010,4.0
14706,IDN,Indonesia,Feed-in Tariffs,2011,4.0
14707,IDN,Indonesia,Feed-in Tariffs,2012,4.0
14708,IDN,Indonesia,Feed-in Tariffs,2013,3.5
14709,IDN,Indonesia,Feed-in Tariffs,2014,3.5
14710,IDN,Indonesia,Feed-in Tariffs,2015,3.5
14711,CHN,China (People's Republic of),Tax CO2,1990,0.0
14712,CHN,China (People's Republic of),Tax CO2,1991,0.0
14713,CHN,China (People's Republic of),Tax CO2,1992,0.0
14714,CHN,China (People's Republic of),Tax CO2,1993,0.0
14715,CHN,China (People's Republic of),Tax CO2,1994,0.0
14716,CHN,China (People's Republic of),Tax CO2,1995,0.0
14717,CHN,China (People's Republic of),Tax CO2,1996,0.0
14718,CHN,China (People's Republic of),Tax CO2,1997,0.0
14719,CHN,China (People's Republic of),Tax CO2,1998,0.0
14720,CHN,China (People's Republic of),Tax CO2,1999,0.0
14721,CHN,China (People's Republic of),Tax CO2,2000,0.0
14722,CHN,China (People's Republic of),Tax CO2,2001,0.0
14723,CHN,China (People's Republic of),Tax CO2,2002,0.0
14724,CHN,China (People's Republic of),Tax CO2,2003,0.0
14725,CHN,China (People's Republic of),Tax CO2,2004,0.0
14726,CHN,China (People's Republic of),Tax CO2,2005,0.0
14727,CHN,China (People's Republic of),Tax CO2,2006,0.0
14728,CHN,China (People's Republic of),Tax CO2,2007,0.0
14729,CHN,China (People's Republic of),Tax CO2,2008,0.0
14730,CHN,China (People's Republic of),Tax CO2,2009,0.0
14731,CHN,China (People's Republic of),Tax CO2,2010,0.0
14732,CHN,China (People's Republic of),Tax CO2,2011,0.0
14733,CHN,China (People's Republic of),Tax CO2,2012,0.0
14734,CHN,China (People's Republic of),Tax CO2,2013,0.0
14735,CHN,China (People's Republic of),Tax CO2,2014,0.0
14736,CHN,China (People's Republic of),Tax CO2,2015,0.0
14737,SVN,Slovenia,Environmental Policy Stringency,2008,1.6375000476837
14738,SVN,Slovenia,Environmental Policy Stringency,2009,1.8500000238418999
14739,SVN,Slovenia,Environmental Policy Stringency,2010,2.4583334922791003
14740,SVN,Slovenia,Environmental Policy Stringency,2011,2.4166665077208997
14741,SVN,Slovenia,Environmental Policy Stringency,2012,2.2833333015442
14742,SVN,Slovenia,Feed-in Tariffs Wind,1990,0.0
14743,SVN,Slovenia,Feed-in Tariffs Wind,1991,0.0
14744,SVN,Slovenia,Feed-in Tariffs Wind,1992,0.0
14745,SVN,Slovenia,Feed-in Tariffs Wind,1993,0.0
14746,SVN,Slovenia,Feed-in Tariffs Wind,1994,0.0
14747,SVN,Slovenia,Feed-in Tariffs Wind,1995,0.0
14748,SVN,Slovenia,Feed-in Tariffs Wind,1996,0.0
14749,SVN,Slovenia,Feed-in Tariffs Wind,1997,0.0
14750,SVN,Slovenia,Feed-in Tariffs Wind,1998,0.0
14751,SVN,Slovenia,Feed-in Tariffs Wind,1999,0.0
14752,SVN,Slovenia,Feed-in Tariffs Wind,2000,0.0
14753,SVN,Slovenia,Feed-in Tariffs Wind,2001,0.0
14754,SVN,Slovenia,Feed-in Tariffs Wind,2002,0.0
14755,SVN,Slovenia,Feed-in Tariffs Wind,2003,0.0
14756,SVN,Slovenia,Feed-in Tariffs Wind,2004,0.0
14757,SVN,Slovenia,Feed-in Tariffs Wind,2005,0.0
14758,SVN,Slovenia,Feed-in Tariffs Wind,2006,0.0
14759,SVN,Slovenia,Feed-in Tariffs Wind,2007,0.0
14760,SVN,Slovenia,Feed-in Tariffs Wind,2008,0.0
14761,SVN,Slovenia,Feed-in Tariffs Wind,2009,0.0
14762,SVN,Slovenia,Feed-in Tariffs Wind,2010,3.0
14763,SVN,Slovenia,Feed-in Tariffs Wind,2011,3.0
14764,SVN,Slovenia,Feed-in Tariffs Wind,2012,3.0
14765,ZAF,South Africa,Trading Schemes CO2,1990,0.0
14766,ZAF,South Africa,Trading Schemes CO2,1991,0.0
14767,ZAF,South Africa,Trading Schemes CO2,1992,0.0
14768,ZAF,South Africa,Trading Schemes CO2,1993,0.0
14769,ZAF,South Africa,Trading Schemes CO2,1994,0.0
14770,ZAF,South Africa,Trading Schemes CO2,1995,0.0
14771,ZAF,South Africa,Trading Schemes CO2,1996,0.0
14772,ZAF,South Africa,Trading Schemes CO2,1997,0.0
14773,ZAF,South Africa,Trading Schemes CO2,1998,0.0
14774,ZAF,South Africa,Trading Schemes CO2,1999,0.0
14775,ZAF,South Africa,Trading Schemes CO2,2000,0.0
14776,ZAF,South Africa,Trading Schemes CO2,2001,0.0
14777,ZAF,South Africa,Trading Schemes CO2,2002,0.0
14778,ZAF,South Africa,Trading Schemes CO2,2003,0.0
14779,ZAF,South Africa,Trading Schemes CO2,2004,0.0
14780,ZAF,South Africa,Trading Schemes CO2,2005,0.0
14781,ZAF,South Africa,Trading Schemes CO2,2006,0.0
14782,ZAF,South Africa,Trading Schemes CO2,2007,0.0
14783,ZAF,South Africa,Trading Schemes CO2,2008,0.0
14784,ZAF,South Africa,Trading Schemes CO2,2009,0.0
14785,ZAF,South Africa,Trading Schemes CO2,2010,0.0
14786,ZAF,South Africa,Trading Schemes CO2,2011,0.0
14787,ZAF,South Africa,Trading Schemes CO2,2012,0.0
14788,ZAF,South Africa,Trading Schemes CO2,2013,0.0
14789,ZAF,South Africa,Trading Schemes CO2,2014,0.0
14790,ZAF,South Africa,Trading Schemes CO2,2015,0.0
14791,BRA,Brazil,Feed-in Tariffs Solar,1990,0.0
14792,BRA,Brazil,Feed-in Tariffs Solar,1991,0.0
14793,BRA,Brazil,Feed-in Tariffs Solar,1992,0.0
14794,BRA,Brazil,Feed-in Tariffs Solar,1993,0.0
14795,BRA,Brazil,Feed-in Tariffs Solar,1994,0.0
14796,BRA,Brazil,Feed-in Tariffs Solar,1995,0.0
14797,BRA,Brazil,Feed-in Tariffs Solar,1996,0.0
14798,BRA,Brazil,Feed-in Tariffs Solar,1997,0.0
14799,BRA,Brazil,Feed-in Tariffs Solar,1998,0.0
14800,BRA,Brazil,Feed-in Tariffs Solar,1999,0.0
14801,BRA,Brazil,Feed-in Tariffs Solar,2000,0.0
14802,BRA,Brazil,Feed-in Tariffs Solar,2001,0.0
14803,BRA,Brazil,Feed-in Tariffs Solar,2002,0.0
14804,BRA,Brazil,Feed-in Tariffs Solar,2003,0.0
14805,BRA,Brazil,Feed-in Tariffs Solar,2004,0.0
14806,BRA,Brazil,Feed-in Tariffs Solar,2005,0.0
14807,BRA,Brazil,Feed-in Tariffs Solar,2006,0.0
14808,BRA,Brazil,Feed-in Tariffs Solar,2007,0.0
14809,BRA,Brazil,Feed-in Tariffs Solar,2008,0.0
14810,BRA,Brazil,Feed-in Tariffs Solar,2009,0.0
14811,BRA,Brazil,Feed-in Tariffs Solar,2010,0.0
14812,BRA,Brazil,Feed-in Tariffs Solar,2011,0.0
14813,BRA,Brazil,Feed-in Tariffs Solar,2012,0.0
14814,BRA,Brazil,Feed-in Tariffs Solar,2013,0.0
14815,BRA,Brazil,Feed-in Tariffs Solar,2014,0.0
14816,BRA,Brazil,Feed-in Tariffs Solar,2015,0.0
14817,RUS,Russia,Emission limit values SOx,1990,0.0
14818,RUS,Russia,Emission limit values SOx,1991,0.0
14819,RUS,Russia,Emission limit values SOx,1992,0.0
14820,RUS,Russia,Emission limit values SOx,1993,0.0
14821,RUS,Russia,Emission limit values SOx,1994,0.0
14822,RUS,Russia,Emission limit values SOx,1995,0.0
14823,RUS,Russia,Emission limit values SOx,1996,0.0
14824,RUS,Russia,Emission limit values SOx,1997,1.0
14825,RUS,Russia,Emission limit values SOx,1998,1.0
14826,RUS,Russia,Emission limit values SOx,1999,1.0
14827,RUS,Russia,Emission limit values SOx,2000,1.0
14828,RUS,Russia,Emission limit values SOx,2001,1.0
14829,RUS,Russia,Emission limit values SOx,2002,1.0
14830,RUS,Russia,Emission limit values SOx,2003,1.0
14831,RUS,Russia,Emission limit values SOx,2004,1.0
14832,RUS,Russia,Emission limit values SOx,2005,1.0
14833,RUS,Russia,Emission limit values SOx,2006,1.0
14834,RUS,Russia,Emission limit values SOx,2007,1.0
14835,RUS,Russia,Emission limit values SOx,2008,1.0
14836,RUS,Russia,Emission limit values SOx,2009,1.0
14837,RUS,Russia,Emission limit values SOx,2010,1.0
14838,RUS,Russia,Emission limit values SOx,2011,1.0
14839,RUS,Russia,Emission limit values SOx,2012,1.0
14840,RUS,Russia,Emission limit values SOx,2013,1.0
14841,RUS,Russia,Emission limit values SOx,2014,1.0
14842,RUS,Russia,Emission limit values SOx,2015,1.0
14843,CHN,China (People's Republic of),Feed-in Tariffs Solar,1990,0.0
14844,CHN,China (People's Republic of),Feed-in Tariffs Solar,1991,0.0
14845,CHN,China (People's Republic of),Feed-in Tariffs Solar,1992,0.0
14846,CHN,China (People's Republic of),Feed-in Tariffs Solar,1993,0.0
14847,CHN,China (People's Republic of),Feed-in Tariffs Solar,1994,0.0
14848,CHN,China (People's Republic of),Feed-in Tariffs Solar,1995,0.0
14849,CHN,China (People's Republic of),Feed-in Tariffs Solar,1996,0.0
14850,CHN,China (People's Republic of),Feed-in Tariffs Solar,1997,0.0
14851,CHN,China (People's Republic of),Feed-in Tariffs Solar,1998,0.0
14852,CHN,China (People's Republic of),Feed-in Tariffs Solar,1999,0.0
14853,CHN,China (People's Republic of),Feed-in Tariffs Solar,2000,0.0
14854,CHN,China (People's Republic of),Feed-in Tariffs Solar,2001,0.0
14855,CHN,China (People's Republic of),Feed-in Tariffs Solar,2002,0.0
14856,CHN,China (People's Republic of),Feed-in Tariffs Solar,2003,0.0
14857,CHN,China (People's Republic of),Feed-in Tariffs Solar,2004,0.0
14858,CHN,China (People's Republic of),Feed-in Tariffs Solar,2005,0.0
14859,CHN,China (People's Republic of),Feed-in Tariffs Solar,2006,0.0
14860,CHN,China (People's Republic of),Feed-in Tariffs Solar,2007,0.0
14861,CHN,China (People's Republic of),Feed-in Tariffs Solar,2008,0.0
14862,CHN,China (People's Republic of),Feed-in Tariffs Solar,2009,0.0
14863,CHN,China (People's Republic of),Feed-in Tariffs Solar,2010,0.0
14864,CHN,China (People's Republic of),Feed-in Tariffs Solar,2011,3.0
14865,CHN,China (People's Republic of),Feed-in Tariffs Solar,2012,3.0
14866,CHN,China (People's Republic of),Feed-in Tariffs Solar,2013,2.0
14867,CHN,China (People's Republic of),Feed-in Tariffs Solar,2014,2.0
14868,CHN,China (People's Republic of),Feed-in Tariffs Solar,2015,2.0
14869,BRA,Brazil,Market EPS,1995,0.08333333581686
14870,BRA,Brazil,Market EPS,1996,0.08333333581686
14871,BRA,Brazil,Market EPS,1997,0.08333333581686
14872,BRA,Brazil,Market EPS,1998,0.08333333581686
14873,BRA,Brazil,Market EPS,1999,0.08333333581686
14874,BRA,Brazil,Market EPS,2000,0.08333333581686
14875,BRA,Brazil,Market EPS,2001,0.33333334326744
14876,BRA,Brazil,Market EPS,2002,0.5
14877,BRA,Brazil,Market EPS,2003,0.41666665673256004
14878,BRA,Brazil,Market EPS,2004,0.08333333581686
14879,BRA,Brazil,Market EPS,2005,0.08333333581686
14880,BRA,Brazil,Market EPS,2006,0.08333333581686
14881,BRA,Brazil,Market EPS,2007,0.08333333581686
14882,BRA,Brazil,Market EPS,2008,0.08333333581686
14883,BRA,Brazil,Market EPS,2009,0.08333333581686
14884,BRA,Brazil,Market EPS,2010,0.08333333581686
14885,BRA,Brazil,Market EPS,2011,0.0
14886,BRA,Brazil,Market EPS,2012,0.0
14887,BRA,Brazil,Market EPS,2013,0.0
14888,BRA,Brazil,Market EPS,2014,0.0
14889,BRA,Brazil,Market EPS,2015,0.08333333581686
14890,ZAF,South Africa,Tax SOx,1990,0.0
14891,ZAF,South Africa,Tax SOx,1991,0.0
14892,ZAF,South Africa,Tax SOx,1992,0.0
14893,ZAF,South Africa,Tax SOx,1993,0.0
14894,ZAF,South Africa,Tax SOx,1994,0.0
14895,ZAF,South Africa,Tax SOx,1995,0.0
14896,ZAF,South Africa,Tax SOx,1996,0.0
14897,ZAF,South Africa,Tax SOx,1997,0.0
14898,ZAF,South Africa,Tax SOx,1998,0.0
14899,ZAF,South Africa,Tax SOx,1999,0.0
14900,ZAF,South Africa,Tax SOx,2000,0.0
14901,ZAF,South Africa,Tax SOx,2001,0.0
14902,ZAF,South Africa,Tax SOx,2002,0.0
14903,ZAF,South Africa,Tax SOx,2003,0.0
14904,ZAF,South Africa,Tax SOx,2004,0.0
14905,ZAF,South Africa,Tax SOx,2005,0.0
14906,ZAF,South Africa,Tax SOx,2006,0.0
14907,ZAF,South Africa,Tax SOx,2007,0.0
14908,ZAF,South Africa,Tax SOx,2008,0.0
14909,ZAF,South Africa,Tax SOx,2009,0.0
14910,ZAF,South Africa,Tax SOx,2010,0.0
14911,ZAF,South Africa,Tax SOx,2011,0.0
14912,ZAF,South Africa,Tax SOx,2012,0.0
14913,ZAF,South Africa,Tax SOx,2013,0.0
14914,ZAF,South Africa,Tax SOx,2014,0.0
14915,ZAF,South Africa,Tax SOx,2015,0.0
14916,RUS,Russia,Feed-in Tariffs Solar,1990,0.0
14917,RUS,Russia,Feed-in Tariffs Solar,1991,0.0
14918,RUS,Russia,Feed-in Tariffs Solar,1992,0.0
14919,RUS,Russia,Feed-in Tariffs Solar,1993,0.0
14920,RUS,Russia,Feed-in Tariffs Solar,1994,0.0
14921,RUS,Russia,Feed-in Tariffs Solar,1995,0.0
14922,RUS,Russia,Feed-in Tariffs Solar,1996,0.0
14923,RUS,Russia,Feed-in Tariffs Solar,1997,0.0
14924,RUS,Russia,Feed-in Tariffs Solar,1998,0.0
14925,RUS,Russia,Feed-in Tariffs Solar,1999,0.0
14926,RUS,Russia,Feed-in Tariffs Solar,2000,0.0
14927,RUS,Russia,Feed-in Tariffs Solar,2001,0.0
14928,RUS,Russia,Feed-in Tariffs Solar,2002,0.0
14929,RUS,Russia,Feed-in Tariffs Solar,2003,0.0
14930,RUS,Russia,Feed-in Tariffs Solar,2004,0.0
14931,RUS,Russia,Feed-in Tariffs Solar,2005,0.0
14932,RUS,Russia,Feed-in Tariffs Solar,2006,0.0
14933,RUS,Russia,Feed-in Tariffs Solar,2007,0.0
14934,RUS,Russia,Feed-in Tariffs Solar,2008,0.0
14935,RUS,Russia,Feed-in Tariffs Solar,2009,0.0
14936,RUS,Russia,Feed-in Tariffs Solar,2010,0.0
14937,RUS,Russia,Feed-in Tariffs Solar,2011,0.0
14938,RUS,Russia,Feed-in Tariffs Solar,2012,0.0
14939,RUS,Russia,Feed-in Tariffs Solar,2013,0.0
14940,RUS,Russia,Feed-in Tariffs Solar,2014,0.0
14941,RUS,Russia,Feed-in Tariffs Solar,2015,0.0
14942,SVN,Slovenia,Emission limit values NOx,1990,0.0
14943,SVN,Slovenia,Emission limit values NOx,1991,0.0
14944,SVN,Slovenia,Emission limit values NOx,1992,0.0
14945,SVN,Slovenia,Emission limit values NOx,1993,0.0
14946,SVN,Slovenia,Emission limit values NOx,1994,1.0
14947,SVN,Slovenia,Emission limit values NOx,1995,1.0
14948,SVN,Slovenia,Emission limit values NOx,1996,1.0
14949,SVN,Slovenia,Emission limit values NOx,1997,1.0
14950,SVN,Slovenia,Emission limit values NOx,1998,1.0
14951,SVN,Slovenia,Emission limit values NOx,1999,1.0
14952,SVN,Slovenia,Emission limit values NOx,2000,1.0
14953,SVN,Slovenia,Emission limit values NOx,2001,1.0
14954,SVN,Slovenia,Emission limit values NOx,2002,1.0
14955,SVN,Slovenia,Emission limit values NOx,2003,1.0
14956,SVN,Slovenia,Emission limit values NOx,2004,1.0
14957,SVN,Slovenia,Emission limit values NOx,2005,5.0
14958,SVN,Slovenia,Emission limit values NOx,2006,5.0
14959,SVN,Slovenia,Emission limit values NOx,2007,5.0
14960,SVN,Slovenia,Emission limit values NOx,2008,5.0
14961,SVN,Slovenia,Emission limit values NOx,2009,5.0
14962,SVN,Slovenia,Emission limit values NOx,2010,5.0
14963,SVN,Slovenia,Emission limit values NOx,2011,5.0
14964,SVN,Slovenia,Emission limit values NOx,2012,5.0
14965,IND,India,Tax CO2,1990,0.0
14966,IND,India,Tax CO2,1991,0.0
14967,IND,India,Tax CO2,1992,0.0
14968,IND,India,Tax CO2,1993,0.0
14969,IND,India,Tax CO2,1994,0.0
14970,IND,India,Tax CO2,1995,0.0
14971,IND,India,Tax CO2,1996,0.0
14972,IND,India,Tax CO2,1997,0.0
14973,IND,India,Tax CO2,1998,0.0
14974,IND,India,Tax CO2,1999,0.0
14975,IND,India,Tax CO2,2000,0.0
14976,IND,India,Tax CO2,2001,0.0
14977,IND,India,Tax CO2,2002,0.0
14978,IND,India,Tax CO2,2003,0.0
14979,IND,India,Tax CO2,2004,0.0
14980,IND,India,Tax CO2,2005,0.0
14981,IND,India,Tax CO2,2006,0.0
14982,IND,India,Tax CO2,2007,0.0
14983,IND,India,Tax CO2,2008,0.0
14984,IND,India,Tax CO2,2009,0.0
14985,IND,India,Tax CO2,2010,0.0
14986,IND,India,Tax CO2,2011,0.0
14987,IND,India,Tax CO2,2012,0.0
14988,IND,India,Tax CO2,2013,0.0
14989,IND,India,Tax CO2,2014,0.0
14990,IND,India,Tax CO2,2015,0.0
14991,ZAF,South Africa,Non-market EPS,1990,0.625
14992,ZAF,South Africa,Non-market EPS,1991,0.625
14993,ZAF,South Africa,Non-market EPS,1992,0.625
14994,ZAF,South Africa,Non-market EPS,1993,0.625
14995,ZAF,South Africa,Non-market EPS,1994,0.625
14996,ZAF,South Africa,Non-market EPS,1995,0.625
