True,Country,Variable,Year,Unit,Value
2221,Greece,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,6575.725
2222,Greece,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,6458.516
2223,Greece,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,6662.978
2224,Greece,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,6835.075
2225,Greece,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,6675.001
2226,Greece,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,6602.041
2227,Greece,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,6560.209
2228,Greece,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,6328.643
2229,Greece,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,6204.934
2230,Greece,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,6161.185
2231,Greece,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,6085.746999999999
2232,Greece,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,6088.429
2233,Greece,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5924.214
2234,Greece,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5763.696999999999
2235,Greece,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,5864.097
2236,Greece,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5632.823
2237,Greece,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,5267.019
2238,Greece,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,5469.463000000001
2239,Greece,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,5228.73
2240,Greece,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,4796.766
2241,Greece,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,4499.272
2242,Greece,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4485.004
2243,Greece,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4506.457
2244,Greece,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1182.816
2245,Greece,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1400.08
2246,Greece,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,1149.072
2247,Greece,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,2032.4389999999999
2248,Greece,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2712.112
2249,Greece,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,4157.376
2250,Greece,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,4820.165
2251,Greece,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,5166.488
2252,Greece,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,5767.514
2253,Greece,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,6721.146
2254,Greece,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,5261.831999999999
2255,Greece,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,4781.388
2256,Greece,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,5090.066
2257,Greece,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,4733.356
2258,Greece,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,4927.912
2259,Greece,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5077.452
2260,Greece,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,2722.453
2261,Greece,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,3245.1409999999996
2262,Greece,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,3710.348
2263,Greece,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3964.125
2264,Greece,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,4388.668
2265,Greece,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,4661.655
2266,Greece,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,5061.777
2267,Greece,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,5650.219
2268,Greece,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,5758.129
2269,Greece,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,5902.685
2270,Greece,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,190.26
2271,Greece,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,191.19099999999997
2272,Greece,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,187.74200000000002
2273,Greece,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,112.93799999999999
2274,Greece,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,70.309
2275,Greece,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,62.852
2276,Greece,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,53.729
2277,Greece,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,125.637
2278,Greece,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,155.47899999999998
2279,Greece,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,105.309
2280,Greece,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,122.26
2281,Greece,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,84.103
2282,Greece,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,88.287
2283,Greece,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,89.27600000000001
2284,Greece,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,87.855
2285,Greece,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,91.51100000000001
2286,Greece,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,87.21
2287,Greece,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,103.04299999999999
2288,Greece,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,118.95200000000001
2289,Greece,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,91.345
2290,Greece,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,129.438
2291,Greece,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,110.52600000000001
2292,Greece,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,147.77100000000002
2293,Greece,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,172.562
2294,Greece,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,134.634
2295,Greece,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,119.522
2296,Greece,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2.929
2297,Greece,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,3.0189999999999997
2298,Greece,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,3.111
2299,Greece,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,3.199
2300,Greece,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,3.2889999999999997
2301,Greece,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,3.42
2302,Greece,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,3.511
2303,Greece,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,3.557
2304,Greece,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,3.602
2305,Greece,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,3.694
2306,Greece,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,3.8080000000000003
2307,Greece,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,3.8760000000000003
2308,Greece,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,4.058
2309,Greece,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,4.058
2310,Greece,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,4.263999999999999
2311,Greece,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,6.156000000000001
2312,Greece,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,7.98
2313,Greece,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,9.462
2314,Greece,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,7.182
2315,Greece,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,5.016
2316,Greece,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,5.86
2317,Greece,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,5.13
2318,Greece,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,5.0489999999999995
2319,Greece,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,5.151
2320,Greece,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4.922
2321,Greece,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,5.06
2322,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,93895.891
2323,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,87177.648
2324,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,77187.503
2325,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,78032.232
2326,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,76874.13
2327,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,75474.284
2328,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,77745.085
2329,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,76261.16900000001
2330,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,75822.128
2331,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,76337.702
2332,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,73460.804
2333,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,75598.314
2334,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,73878.842
2335,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,77010.381
2336,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,75991.447
2337,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,75773.866
2338,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,74652.358
2339,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,72832.645
2340,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,71039.568
2341,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,64972.448
2342,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,65405.416
2343,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,63849.448
2344,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,60141.365
2345,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,57400.818
2346,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,57879.437000000005
2347,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,61091.749
2400,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,73447.855
2401,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,69769.825
2402,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,62402.122
2403,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,63534.087
2404,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,61876.064000000006
2405,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,61607.782
2406,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,63169.79
2407,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,61749.200999999994
2408,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,61340.532
2409,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,61820.997
2410,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,58544.687000000005
2411,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,60164.694
2412,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,59155.847
2413,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,61930.722
2414,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,60408.355
2415,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,60487.697
2416,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,59876.255
2417,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,58511.058
2418,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,57411.445999999996
2419,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,51778.177
2420,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,52217.014
2421,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,50436.187999999995
2422,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,46884.001
2423,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,43867.65
2424,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,44034.377
2425,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,46777.502
2426,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,11746.216999999999
2427,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,11450.098
2428,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,10173.634
2429,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,9649.511999999999
2430,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,9167.482
2431,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,8812.046
2432,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,8947.553
2433,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,8812.006
2434,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,8720.492
2435,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,8785.69
2436,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,8923.155999999999
2437,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,8900.484
2438,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,8843.045
2439,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,9074.780999999999
2440,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,8573.66
2441,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,8404.189
2442,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,8274.678
2443,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,8237.192
2444,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,8145.759
2445,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,8080.156999999999
2446,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,8067.39
2447,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,7965.4130000000005
2448,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,8011.205
2449,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,7809.536999999999
2450,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,7702.951
2451,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,7625.88
2452,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,8315.207
2453,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,5621.871
2454,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,4398.735
2455,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,4608.572
2456,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,5549.649
2457,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,4741.745
2458,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,5314.494000000001
2459,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,5304.420999999999
2460,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,5217.021
2461,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,5012.144
2462,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,5367.244000000001
2463,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,5841.039000000001
2464,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,5106.447
2465,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,5102.609
2466,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,5948.482
2467,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5709.443
2468,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5446.135
2469,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,4940.354
2470,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,4221.404
2471,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3908.417
2472,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,3808.785
2473,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,4025.1820000000002
2474,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,3985.8520000000003
2475,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,4346.617
2476,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4224.18
2477,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4308.749
2478,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,13.752
2479,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,14.245
2480,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,29.656
2481,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,37.951
2482,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,36.315
2483,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,103.626
2484,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,186.707
2485,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,356.375
2486,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,258.559
2487,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,342.29
2488,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,434.88800000000003
2489,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,569.455
2490,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,695.819
2491,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,797.757
2492,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,945.174
2493,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,1029.263
2494,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,1161.618
2495,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,1117.758
2496,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,1223.369
2497,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,1346.326
2498,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,1184.9080000000001
2499,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,1281.427
2500,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,1807.969
2501,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,2266.59
2502,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,375.722
2503,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,323.598
2504,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,180.03799999999998
2505,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,194.585
2506,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,212.187
2507,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,222.71900000000002
2508,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,212.805
2509,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,212.28
2510,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,263.73400000000004
2511,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,287.031
2512,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,283.11400000000003
2513,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,266.845
2514,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,271.906
2515,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,254.41299999999998
2516,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,269.426
2517,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,280.518
2518,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,3.18
2519,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,4.54
2520,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,4.7989999999999995
2521,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3.699
2522,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,1.521
2523,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,2.158
2524,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,1.723
2525,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,1.6909999999999998
2526,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,1.453
2527,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,1.149
2528,Hungary,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10.889000000000001
2529,Hungary,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,12.255
2530,Hungary,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,19.223
2531,Hungary,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,31.230999999999998
2532,Hungary,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,39.092
2533,Hungary,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,52.041000000000004
2534,Hungary,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,64.128
2535,Hungary,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,79.635
2536,Hungary,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,93.64200000000001
2537,Hungary,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,75.465
2538,Hungary,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,84.044
2539,Hungary,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,82.961
2540,Hungary,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,66.709
2541,Hungary,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,78.40100000000001
2542,Hungary,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,95.705
2543,Hungary,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,94.262
2544,Hungary,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,106.936
2545,Hungary,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,110.238
2546,Hungary,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,94.54299999999999
2547,Hungary,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,84.241
2548,Hungary,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,87.337
2549,Hungary,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,74.182
2550,Hungary,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,73.676
2551,Hungary,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,93.896
2552,Hungary,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,108.506
2553,Hungary,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,111.87899999999999
2554,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,3542.75
2555,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,3370.98
2556,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,3254.847
2557,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,3307.969
2558,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,3231.736
2559,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,3284.277
2560,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,3367.535
2561,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,3529.248
2562,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,3679.425
2563,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,3902.768
2564,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,3867.2209999999995
2565,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,3839.902
2566,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,3877.018
2567,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,3856.0820000000003
2568,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,3905.691
2569,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,3836.384
2570,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,4418.32
2571,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,4639.377
2572,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5044.184
2573,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,4773.785
2574,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,4650.688
2575,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,4409.969
