"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.403044,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.839588,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.80123,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.922517,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.118467,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.891756,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.564916,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.890952,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.265097,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.470382,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.564482,,
"NOR","Norway","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.42386,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.099261,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.265978,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.882904,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.913001,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.99349,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.990571,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.066719,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.141809,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.187122,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.353961,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.493853,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.652998,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.605715,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.776163,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.882598,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.968748,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.209035,,
"POL","Poland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.293468,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.33095,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.65793,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.644956,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.743428,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.470016,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.801818,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.787834,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.565246,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.047153,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.343464,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.536638,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.341403,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.084499,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.036891,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.958519,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.160798,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.346532,,
"PRT","Portugal","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.884699,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.364398,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",1.704023,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.263295,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.307095,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.444116,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.542109,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.764495,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.864094,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.174274,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.595896,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.830527,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.933977,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.893455,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.222903,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.513031,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.493884,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.028626,,
"SVK","Slovak Republic","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.186707,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.48042,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.286644,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.29094,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.443478,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.302265,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.36018,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.264324,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.232161,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.52548,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.518101,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.983122,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.39174,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.680647,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.564443,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.4928,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.980128,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.143663,,
"ESP","Spain","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.968626,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.926122,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.673399,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.09559,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.299926,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.235324,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.230392,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",6.710845,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.349672,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.107016,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.68112,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.055344,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.049955,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.486791,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.475037,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",10.19506,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",10.76082,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",11.12987,,
"SWE","Sweden","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",11.69587,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.559115,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",7.479886,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.258355,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.096845,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.400346,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.150782,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.319292,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.480977,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",8.900163,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.711613,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.575596,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.654003,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",9.621629,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",10.78292,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",10.49,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",10.42806,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",11.75463,,
"CHE","Switzerland","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",12.09019,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.665575,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.577567,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.225464,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.382408,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.417579,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.428848,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.757643,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.968307,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.802474,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.552558,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.59969,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.523102,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.746382,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.916853,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2012","2012","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.851189,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2013","2013","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.607573,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2014","2014","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.466446,,
"TUR","Turkey","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2015","2015","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.605336,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1990","1990","USD_KG","US dollars per kilogram","0","Units","2010","2010",2.758186,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","1995","1995","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.195698,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2000","2000","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.713771,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2001","2001","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.702943,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2002","2002","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.896615,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2003","2003","USD_KG","US dollars per kilogram","0","Units","2010","2010",3.934108,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2004","2004","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.027127,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2005","2005","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.165872,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2006","2006","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.257771,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2007","2007","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.451694,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2008","2008","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.545694,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2009","2009","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.818826,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2010","2010","USD_KG","US dollars per kilogram","0","Units","2010","2010",4.720696,,
"GBR","United Kingdom","CO2_PBPROD","Production-based CO2 productivity, GDP per unit of energy-related CO2 emissions","2011","2011","USD_KG","US dollars per kilogram","0","Units","2010","2010",5.206203,,
