"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2000","2000","PC","Percentage","0","Units",,,0.04575591534376,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2001","2001","PC","Percentage","0","Units",,,2.5006301403046,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2002","2002","PC","Percentage","0","Units",,,3.2535138130188,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2003","2003","PC","Percentage","0","Units",,,1.8783704042435,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2004","2004","PC","Percentage","0","Units",,,5.5975465774536,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2005","2005","PC","Percentage","0","Units",,,12.18639755249,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2006","2006","PC","Percentage","0","Units",,,6.3965373039246,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2007","2007","PC","Percentage","0","Units",,,6.6003913879394,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2008","2008","PC","Percentage","0","Units",,,8.2840776443481,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2009","2009","PC","Percentage","0","Units",,,5.6910638809204,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2010","2010","PC","Percentage","0","Units",,,12.169568061829,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2011","2011","PC","Percentage","0","Units",,,3.8367035388947,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2012","2012","PC","Percentage","0","Units",,,3.0894565582275,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2013","2013","PC","Percentage","0","Units",,,4.8994932174683,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2014","2014","PC","Percentage","0","Units",,,12.743944168091,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2015","2015","PC","Percentage","0","Units",,,5.8928456306458,,
"DNK","Denmark","ODA_DES","ODA - all sectors - desertification, % total ODA","2016","2016","PC","Percentage","0","Units",,,2.5621030330658,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","1990","1990","PC","Percentage","0","Units",,,0.944135,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","1995","1995","PC","Percentage","0","Units",,,0.962643,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2000","2000","PC","Percentage","0","Units",,,1.060822,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2001","2001","PC","Percentage","0","Units",,,1.030144,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2002","2002","PC","Percentage","0","Units",,,0.964135,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2003","2003","PC","Percentage","0","Units",,,0.837965,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2004","2004","PC","Percentage","0","Units",,,0.847131,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2005","2005","PC","Percentage","0","Units",,,0.811667,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2006","2006","PC","Percentage","0","Units",,,0.798193,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2007","2007","PC","Percentage","0","Units",,,0.807584,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2008","2008","PC","Percentage","0","Units",,,0.817368,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2009","2009","PC","Percentage","0","Units",,,0.880393,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2010","2010","PC","Percentage","0","Units",,,0.909219,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2011","2011","PC","Percentage","0","Units",,,0.852118,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2012","2012","PC","Percentage","0","Units",,,0.829997,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2013","2013","PC","Percentage","0","Units",,,0.851835,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2014","2014","PC","Percentage","0","Units",,,0.856006,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2015","2015","PC","Percentage","0","Units",,,0.847369,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2016","2016","PC","Percentage","0","Units",,,0.752029,,
"DNK","Denmark","ODA_GNI","Net ODA provided, % GNI","2017","2017","PC","Percentage","0","Units",,,0.723387,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","1995","1995","PC","Percentage","0","Units",,,4.3448082343002,"I","Incomplete data"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2000","2000","PC","Percentage","0","Units",,,4.9764792924552,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2001","2001","PC","Percentage","0","Units",,,4.9239751290224,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2002","2002","PC","Percentage","0","Units",,,5.1151727180819,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2003","2003","PC","Percentage","0","Units",,,4.9157232747722,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2004","2004","PC","Percentage","0","Units",,,5.1252540826097,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2005","2005","PC","Percentage","0","Units",,,5.0869723095731,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2006","2006","PC","Percentage","0","Units",,,4.8419726519074,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2007","2007","PC","Percentage","0","Units",,,4.8787532052446,,
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2008","2008","PC","Percentage","0","Units",,,4.3495050589564,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2009","2009","PC","Percentage","0","Units",,,4.1290583908684,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2010","2010","PC","Percentage","0","Units",,,4.1838959672248,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2011","2011","PC","Percentage","0","Units",,,4.2057943794539,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2012","2012","PC","Percentage","0","Units",,,4.1034884053093,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2013","2013","PC","Percentage","0","Units",,,4.2370820558282,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2014","2014","PC","Percentage","0","Units",,,4.1121865299162,"E","Estimated value"
"DNK","Denmark","ENVTAX_GDP","Environmentally related taxes, % GDP","2015","2015","PC","Percentage","0","Units",,,3.777492361803,"E; B; I","Estimated value; Break; Incomplete data"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","1995","1995","PC","Percentage","0","Units",,,9.3438674968036,"I","Incomplete data"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2000","2000","PC","Percentage","0","Units",,,10.61643780557,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2001","2001","PC","Percentage","0","Units",,,10.723125587494,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2002","2002","PC","Percentage","0","Units",,,11.265762339346,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2003","2003","PC","Percentage","0","Units",,,10.784222436994,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2004","2004","PC","Percentage","0","Units",,,11.041666085217,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2005","2005","PC","Percentage","0","Units",,,10.600558553508,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2006","2006","PC","Percentage","0","Units",,,10.424199203387,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2007","2007","PC","Percentage","0","Units",,,10.511381425871,,
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2008","2008","PC","Percentage","0","Units",,,9.6951805383982,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2009","2009","PC","Percentage","0","Units",,,9.1409015590476,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2010","2010","PC","Percentage","0","Units",,,9.2312034781878,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2011","2011","PC","Percentage","0","Units",,,9.2687251428578,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2012","2012","PC","Percentage","0","Units",,,8.9203558654408,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2013","2013","PC","Percentage","0","Units",,,8.9823346388026,"E","Estimated value"
"DNK","Denmark","ENVTAX_TR","Environmentally related taxes, % total tax revenue","2014","2014","PC","Percentage","0","Units",,,8.1803591626063,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","1995","1995","PC","Percentage","0","Units",,,47.94285,"I","Incomplete data"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2000","2000","PC","Percentage","0","Units",,,55.22015,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2001","2001","PC","Percentage","0","Units",,,57.96093,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2002","2002","PC","Percentage","0","Units",,,55.92754,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2003","2003","PC","Percentage","0","Units",,,57.12287,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2004","2004","PC","Percentage","0","Units",,,53.94938,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2005","2005","PC","Percentage","0","Units",,,49.49057,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2006","2006","PC","Percentage","0","Units",,,46.16423,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2007","2007","PC","Percentage","0","Units",,,47.87047,,
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2008","2008","PC","Percentage","0","Units",,,49.27223,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2009","2009","PC","Percentage","0","Units",,,56.40265,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2010","2010","PC","Percentage","0","Units",,,56.85229,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2011","2011","PC","Percentage","0","Units",,,57.57562,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2012","2012","PC","Percentage","0","Units",,,58.55465,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2013","2013","PC","Percentage","0","Units",,,57.46296,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2014","2014","PC","Percentage","0","Units",,,57.30028,"E","Estimated value"
"DNK","Denmark","ENVTAX_NRG","Energy related tax revenue, % total environmental tax revenue","2015","2015","PC","Percentage","0","Units",,,51.4014,"E; B; I","Estimated value; Break; Incomplete data"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","1995","1995","PC","Percentage","0","Units",,,46.94825,"I","Incomplete data"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2000","2000","PC","Percentage","0","Units",,,37.55806,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2001","2001","PC","Percentage","0","Units",,,34.9389,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2002","2002","PC","Percentage","0","Units",,,37.18051,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2003","2003","PC","Percentage","0","Units",,,36.0351,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2004","2004","PC","Percentage","0","Units",,,39.72784,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2005","2005","PC","Percentage","0","Units",,,44.41502,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2006","2006","PC","Percentage","0","Units",,,47.60194,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2007","2007","PC","Percentage","0","Units",,,45.89768,,
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2008","2008","PC","Percentage","0","Units",,,44.04126,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2009","2009","PC","Percentage","0","Units",,,36.91505,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2010","2010","PC","Percentage","0","Units",,,37.78145,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2011","2011","PC","Percentage","0","Units",,,37.1315,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2012","2012","PC","Percentage","0","Units",,,35.44315,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2013","2013","PC","Percentage","0","Units",,,36.09741,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2014","2014","PC","Percentage","0","Units",,,37.02655,"E","Estimated value"
"DNK","Denmark","ENVTAX_VEH","Road transport-related tax revenue, % total environmental tax revenue","2015","2015","PC","Percentage","0","Units",,,42.43415,"E; B; I","Estimated value; Break; Incomplete data"
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","1990","1990","PC","Percentage","0","Units",,,1.436562,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","1995","1995","PC","Percentage","0","Units",,,2.543431,"B","Break"
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2000","2000","PC","Percentage","0","Units",,,2.268609,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2001","2001","PC","Percentage","0","Units",,,2.181242,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2002","2002","PC","Percentage","0","Units",,,2.200345,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2003","2003","PC","Percentage","0","Units",,,1.951806,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2004","2004","PC","Percentage","0","Units",,,1.941299,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2005","2005","PC","Percentage","0","Units",,,1.838729,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2006","2006","PC","Percentage","0","Units",,,1.613305,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2007","2007","PC","Percentage","0","Units",,,1.6341,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2008","2008","PC","Percentage","0","Units",,,1.438309,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2009","2009","PC","Percentage","0","Units",,,1.515715,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2010","2010","PC","Percentage","0","Units",,,1.500883,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2011","2011","PC","Percentage","0","Units",,,1.602846,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2012","2012","PC","Percentage","0","Units",,,1.485389,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2013","2013","PC","Percentage","0","Units",,,1.323685,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2014","2014","PC","Percentage","0","Units",,,1.124123,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2015","2015","PC","Percentage","0","Units",,,1.105636,,
"FIN","Finland","ENVRD_GBAORD","Environmentally related government R&D budget, % total government R&D","2016","2016","PC","Percentage","0","Units",,,0.8724159,"E; n","Estimated value; National estimate"
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","1990","1990","PC","Percentage","0","Units",,,5.800935,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","1995","1995","PC","Percentage","0","Units",,,8.963893,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2000","2000","PC","Percentage","0","Units",,,13.27824,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2001","2001","PC","Percentage","0","Units",,,13.25428,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2002","2002","PC","Percentage","0","Units",,,14.01587,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2003","2003","PC","Percentage","0","Units",,,32.9146,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2004","2004","PC","Percentage","0","Units",,,22.30307,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2005","2005","PC","Percentage","0","Units",,,15.65947,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2006","2006","PC","Percentage","0","Units",,,31.01696,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2007","2007","PC","Percentage","0","Units",,,23.60539,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2008","2008","PC","Percentage","0","Units",,,21.0371,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2009","2009","PC","Percentage","0","Units",,,18.9031,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2010","2010","PC","Percentage","0","Units",,,15.51424,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2011","2011","PC","Percentage","0","Units",,,22.89917,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2012","2012","PC","Percentage","0","Units",,,16.31028,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2013","2013","PC","Percentage","0","Units",,,21.79427,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2014","2014","PC","Percentage","0","Units",,,15.12018,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2015","2015","PC","Percentage","0","Units",,,15.83107,,
"FIN","Finland","RERD_ERD","Renewable energy public RD&D budget, % total energy public RD&D","2016","2016","PC","Percentage","0","Units",,,23.3168,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","1990","1990","PC","Percentage","0","Units",,,0.03572355,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","1995","1995","PC","Percentage","0","Units",,,0.05904156,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2000","2000","PC","Percentage","0","Units",,,0.04804603,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2001","2001","PC","Percentage","0","Units",,,0.04338154,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2002","2002","PC","Percentage","0","Units",,,0.04751735,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2003","2003","PC","Percentage","0","Units",,,0.03897103,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2004","2004","PC","Percentage","0","Units",,,0.05047357,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2005","2005","PC","Percentage","0","Units",,,0.04792532,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2006","2006","PC","Percentage","0","Units",,,0.05848193,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2007","2007","PC","Percentage","0","Units",,,0.07655319,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2008","2008","PC","Percentage","0","Units",,,0.08713857,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2009","2009","PC","Percentage","0","Units",,,0.1289622,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2010","2010","PC","Percentage","0","Units",,,0.1437483,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2011","2011","PC","Percentage","0","Units",,,0.1293617,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2012","2012","PC","Percentage","0","Units",,,0.1164275,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2013","2013","PC","Percentage","0","Units",,,0.1149042,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2014","2014","PC","Percentage","0","Units",,,0.1059545,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2015","2015","PC","Percentage","0","Units",,,0.1139816,,
"FIN","Finland","ERD_GDP","Energy public RD&D budget, % GDP","2016","2016","PC","Percentage","0","Units",,,0.07662683,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,8.12,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,6.69,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,4.87,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2001","2001","PC","Percentage","0","Units",,,6.34,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2002","2002","PC","Percentage","0","Units",,,7.21,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2003","2003","PC","Percentage","0","Units",,,7.23,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2004","2004","PC","Percentage","0","Units",,,6.3,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,8.49,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2006","2006","PC","Percentage","0","Units",,,7.32,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2007","2007","PC","Percentage","0","Units",,,8.8,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2008","2008","PC","Percentage","0","Units",,,11.52,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2009","2009","PC","Percentage","0","Units",,,10.46,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,13.83,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,14.42,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,13.22,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,11.78,,
"FIN","Finland","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,12.3,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","1990","1990","PC","Percentage","0","Units",,,0.85,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","1995","1995","PC","Percentage","0","Units",,,0.8,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2000","2000","PC","Percentage","0","Units",,,0.67,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2001","2001","PC","Percentage","0","Units",,,0.81,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2002","2002","PC","Percentage","0","Units",,,0.83,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2003","2003","PC","Percentage","0","Units",,,0.76,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2004","2004","PC","Percentage","0","Units",,,0.65,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2005","2005","PC","Percentage","0","Units",,,0.75,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2006","2006","PC","Percentage","0","Units",,,0.65,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2007","2007","PC","Percentage","0","Units",,,0.68,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2008","2008","PC","Percentage","0","Units",,,0.8,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2009","2009","PC","Percentage","0","Units",,,0.61,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2010","2010","PC","Percentage","0","Units",,,0.76,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2011","2011","PC","Percentage","0","Units",,,0.85,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2012","2012","PC","Percentage","0","Units",,,0.87,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2013","2013","PC","Percentage","0","Units",,,0.75,,
"FIN","Finland","GPAT_DE_AI","Development of environment-related technologies, % inventions worldwide","2014","2014","PC","Percentage","0","Units",,,0.71,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","1990","1990","NBR","Number","0","Units",,,12.98,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","1995","1995","NBR","Number","0","Units",,,13.53,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2000","2000","NBR","Number","0","Units",,,19.15,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2001","2001","NBR","Number","0","Units",,,23.07,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2002","2002","NBR","Number","0","Units",,,25.81,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2003","2003","NBR","Number","0","Units",,,24.19,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2004","2004","NBR","Number","0","Units",,,22.28,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2005","2005","NBR","Number","0","Units",,,28.21,,
"FIN","Finland","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2006","2006","NBR","Number","0","Units",,,26.76,,
